DateNumber,FullDate,Year,MonthNumber,Day,MonthName,MonthShortName,DayOfWeek,DayNumberInYear
20130519,19/05/2013,2013,5,19,May,May,1,139
20140519,19/05/2014,2014,5,19,May,May,2,139
20150519,19/05/2015,2015,5,19,May,May,3,139
20160519,19/05/2016,2016,5,19,May,May,5,140
20170519,19/05/2017,2017,5,19,May,May,6,139
20180519,19/05/2018,2018,5,19,May,May,7,139
20190519,19/05/2019,2019,5,19,May,May,1,139
20090520,20/05/2009,2009,5,20,May,May,4,140
20100520,20/05/2010,2010,5,20,May,May,5,140
20110520,20/05/2011,2011,5,20,May,May,6,140
20120520,20/05/2012,2012,5,20,May,May,1,141
20130520,20/05/2013,2013,5,20,May,May,2,140
20140520,20/05/2014,2014,5,20,May,May,3,140
20150520,20/05/2015,2015,5,20,May,May,4,140
20160520,20/05/2016,2016,5,20,May,May,6,141
20170520,20/05/2017,2017,5,20,May,May,7,140
20180520,20/05/2018,2018,5,20,May,May,1,140
20190520,20/05/2019,2019,5,20,May,May,2,140
20090521,21/05/2009,2009,5,21,May,May,5,141
20100521,21/05/2010,2010,5,21,May,May,6,141
20110521,21/05/2011,2011,5,21,May,May,7,141
20120521,21/05/2012,2012,5,21,May,May,2,142
20130521,21/05/2013,2013,5,21,May,May,3,141
20140521,21/05/2014,2014,5,21,May,May,4,141
20150521,21/05/2015,2015,5,21,May,May,5,141
20160521,21/05/2016,2016,5,21,May,May,7,142
20170521,21/05/2017,2017,5,21,May,May,1,141
20180521,21/05/2018,2018,5,21,May,May,2,141
20190521,21/05/2019,2019,5,21,May,May,3,141
20090522,22/05/2009,2009,5,22,May,May,6,142
20100522,22/05/2010,2010,5,22,May,May,7,142
20110522,22/05/2011,2011,5,22,May,May,1,142
20120522,22/05/2012,2012,5,22,May,May,3,143
20130522,22/05/2013,2013,5,22,May,May,4,142
20140522,22/05/2014,2014,5,22,May,May,5,142
20150522,22/05/2015,2015,5,22,May,May,6,142
20160522,22/05/2016,2016,5,22,May,May,1,143
20170522,22/05/2017,2017,5,22,May,May,2,142
20180522,22/05/2018,2018,5,22,May,May,3,142
20190522,22/05/2019,2019,5,22,May,May,4,142
20090523,23/05/2009,2009,5,23,May,May,7,143
20100523,23/05/2010,2010,5,23,May,May,1,143
20110523,23/05/2011,2011,5,23,May,May,2,143
20120523,23/05/2012,2012,5,23,May,May,4,144
20130523,23/05/2013,2013,5,23,May,May,5,143
20140523,23/05/2014,2014,5,23,May,May,6,143
20150523,23/05/2015,2015,5,23,May,May,7,143
20160523,23/05/2016,2016,5,23,May,May,2,144
20170523,23/05/2017,2017,5,23,May,May,3,143
20180523,23/05/2018,2018,5,23,May,May,4,143
20190523,23/05/2019,2019,5,23,May,May,5,143
20090524,24/05/2009,2009,5,24,May,May,1,144
20100524,24/05/2010,2010,5,24,May,May,2,144
20110524,24/05/2011,2011,5,24,May,May,3,144
20120524,24/05/2012,2012,5,24,May,May,5,145
20130524,24/05/2013,2013,5,24,May,May,6,144
20140524,24/05/2014,2014,5,24,May,May,7,144
20150524,24/05/2015,2015,5,24,May,May,1,144
20160524,24/05/2016,2016,5,24,May,May,3,145
20170524,24/05/2017,2017,5,24,May,May,4,144
20180524,24/05/2018,2018,5,24,May,May,5,144
20190524,24/05/2019,2019,5,24,May,May,6,144
20090525,25/05/2009,2009,5,25,May,May,2,145
20100525,25/05/2010,2010,5,25,May,May,3,145
20110525,25/05/2011,2011,5,25,May,May,4,145
20120525,25/05/2012,2012,5,25,May,May,6,146
20130525,25/05/2013,2013,5,25,May,May,7,145
20140525,25/05/2014,2014,5,25,May,May,1,145
20150525,25/05/2015,2015,5,25,May,May,2,145
20160525,25/05/2016,2016,5,25,May,May,4,146
20170525,25/05/2017,2017,5,25,May,May,5,145
20180525,25/05/2018,2018,5,25,May,May,6,145
20190525,25/05/2019,2019,5,25,May,May,7,145
20090526,26/05/2009,2009,5,26,May,May,3,146
20100526,26/05/2010,2010,5,26,May,May,4,146
20110526,26/05/2011,2011,5,26,May,May,5,146
20120526,26/05/2012,2012,5,26,May,May,7,147
20130526,26/05/2013,2013,5,26,May,May,1,146
20140526,26/05/2014,2014,5,26,May,May,2,146
20150526,26/05/2015,2015,5,26,May,May,3,146
20160526,26/05/2016,2016,5,26,May,May,5,147
20170526,26/05/2017,2017,5,26,May,May,6,146
20180526,26/05/2018,2018,5,26,May,May,7,146
20190526,26/05/2019,2019,5,26,May,May,1,146
20090527,27/05/2009,2009,5,27,May,May,4,147
20100527,27/05/2010,2010,5,27,May,May,5,147
20110527,27/05/2011,2011,5,27,May,May,6,147
20120527,27/05/2012,2012,5,27,May,May,1,148
20130527,27/05/2013,2013,5,27,May,May,2,147
20140527,27/05/2014,2014,5,27,May,May,3,147
20150527,27/05/2015,2015,5,27,May,May,4,147
20160527,27/05/2016,2016,5,27,May,May,6,148
20170527,27/05/2017,2017,5,27,May,May,7,147
20180527,27/05/2018,2018,5,27,May,May,1,147
20190527,27/05/2019,2019,5,27,May,May,2,147
20090528,28/05/2009,2009,5,28,May,May,5,148
20100528,28/05/2010,2010,5,28,May,May,6,148
20110528,28/05/2011,2011,5,28,May,May,7,148
20120528,28/05/2012,2012,5,28,May,May,2,149
20130528,28/05/2013,2013,5,28,May,May,3,148
20140528,28/05/2014,2014,5,28,May,May,4,148
20150528,28/05/2015,2015,5,28,May,May,5,148
20160528,28/05/2016,2016,5,28,May,May,7,149
20170528,28/05/2017,2017,5,28,May,May,1,148
20180528,28/05/2018,2018,5,28,May,May,2,148
20190528,28/05/2019,2019,5,28,May,May,3,148
20090529,29/05/2009,2009,5,29,May,May,6,149
20100529,29/05/2010,2010,5,29,May,May,7,149
20110529,29/05/2011,2011,5,29,May,May,1,149
20120529,29/05/2012,2012,5,29,May,May,3,150
20130529,29/05/2013,2013,5,29,May,May,4,149
20140529,29/05/2014,2014,5,29,May,May,5,149
20150529,29/05/2015,2015,5,29,May,May,6,149
20160529,29/05/2016,2016,5,29,May,May,1,150
20170529,29/05/2017,2017,5,29,May,May,2,149
20180529,29/05/2018,2018,5,29,May,May,3,149
20190529,29/05/2019,2019,5,29,May,May,4,149
20090530,30/05/2009,2009,5,30,May,May,7,150
20100530,30/05/2010,2010,5,30,May,May,1,150
20110530,30/05/2011,2011,5,30,May,May,2,150
20120530,30/05/2012,2012,5,30,May,May,4,151
20130530,30/05/2013,2013,5,30,May,May,5,150
20140530,30/05/2014,2014,5,30,May,May,6,150
20150530,30/05/2015,2015,5,30,May,May,7,150
20160530,30/05/2016,2016,5,30,May,May,2,151
20170530,30/05/2017,2017,5,30,May,May,3,150
20180530,30/05/2018,2018,5,30,May,May,4,150
20190530,30/05/2019,2019,5,30,May,May,5,150
20090531,31/05/2009,2009,5,31,May,May,1,151
20100531,31/05/2010,2010,5,31,May,May,2,151
20110531,31/05/2011,2011,5,31,May,May,3,151
20120531,31/05/2012,2012,5,31,May,May,5,152
20130531,31/05/2013,2013,5,31,May,May,6,151
20140531,31/05/2014,2014,5,31,May,May,7,151
20150531,31/05/2015,2015,5,31,May,May,1,151
20160531,31/05/2016,2016,5,31,May,May,3,152
20170531,31/05/2017,2017,5,31,May,May,4,151
20180531,31/05/2018,2018,5,31,May,May,5,151
20190531,31/05/2019,2019,5,31,May,May,6,151
20090601,1/06/2009,2009,6,1,June,Jun,2,152
20100601,1/06/2010,2010,6,1,June,Jun,3,152
20110601,1/06/2011,2011,6,1,June,Jun,4,152
20120601,1/06/2012,2012,6,1,June,Jun,6,153
20130601,1/06/2013,2013,6,1,June,Jun,7,152
20140601,1/06/2014,2014,6,1,June,Jun,1,152
20150601,1/06/2015,2015,6,1,June,Jun,2,152
20160601,1/06/2016,2016,6,1,June,Jun,4,153
20170601,1/06/2017,2017,6,1,June,Jun,5,152
20180601,1/06/2018,2018,6,1,June,Jun,6,152
20190601,1/06/2019,2019,6,1,June,Jun,7,152
20090602,2/06/2009,2009,6,2,June,Jun,3,153
20100602,2/06/2010,2010,6,2,June,Jun,4,153
20110602,2/06/2011,2011,6,2,June,Jun,5,153
20120602,2/06/2012,2012,6,2,June,Jun,7,154
20130602,2/06/2013,2013,6,2,June,Jun,1,153
20140602,2/06/2014,2014,6,2,June,Jun,2,153
20150602,2/06/2015,2015,6,2,June,Jun,3,153
20160602,2/06/2016,2016,6,2,June,Jun,5,154
20170602,2/06/2017,2017,6,2,June,Jun,6,153
20180602,2/06/2018,2018,6,2,June,Jun,7,153
20190602,2/06/2019,2019,6,2,June,Jun,1,153
20090603,3/06/2009,2009,6,3,June,Jun,4,154
20100603,3/06/2010,2010,6,3,June,Jun,5,154
20110603,3/06/2011,2011,6,3,June,Jun,6,154
20120603,3/06/2012,2012,6,3,June,Jun,1,155
20130603,3/06/2013,2013,6,3,June,Jun,2,154
20140603,3/06/2014,2014,6,3,June,Jun,3,154
20150603,3/06/2015,2015,6,3,June,Jun,4,154
20160603,3/06/2016,2016,6,3,June,Jun,6,155
20170603,3/06/2017,2017,6,3,June,Jun,7,154
20180603,3/06/2018,2018,6,3,June,Jun,1,154
20190603,3/06/2019,2019,6,3,June,Jun,2,154
20090604,4/06/2009,2009,6,4,June,Jun,5,155
20100604,4/06/2010,2010,6,4,June,Jun,6,155
20110604,4/06/2011,2011,6,4,June,Jun,7,155
20120604,4/06/2012,2012,6,4,June,Jun,2,156
20130604,4/06/2013,2013,6,4,June,Jun,3,155
20140604,4/06/2014,2014,6,4,June,Jun,4,155
20150604,4/06/2015,2015,6,4,June,Jun,5,155
20160604,4/06/2016,2016,6,4,June,Jun,7,156
20170604,4/06/2017,2017,6,4,June,Jun,1,155
20180604,4/06/2018,2018,6,4,June,Jun,2,155
20190604,4/06/2019,2019,6,4,June,Jun,3,155
20090605,5/06/2009,2009,6,5,June,Jun,6,156
20100605,5/06/2010,2010,6,5,June,Jun,7,156
20110605,5/06/2011,2011,6,5,June,Jun,1,156
20120605,5/06/2012,2012,6,5,June,Jun,3,157
20130605,5/06/2013,2013,6,5,June,Jun,4,156
20140605,5/06/2014,2014,6,5,June,Jun,5,156
20150605,5/06/2015,2015,6,5,June,Jun,6,156
20160605,5/06/2016,2016,6,5,June,Jun,1,157
20170605,5/06/2017,2017,6,5,June,Jun,2,156
20180605,5/06/2018,2018,6,5,June,Jun,3,156
20190605,5/06/2019,2019,6,5,June,Jun,4,156
20090606,6/06/2009,2009,6,6,June,Jun,7,157
20100606,6/06/2010,2010,6,6,June,Jun,1,157
20110606,6/06/2011,2011,6,6,June,Jun,2,157
20120606,6/06/2012,2012,6,6,June,Jun,4,158
20130606,6/06/2013,2013,6,6,June,Jun,5,157
20140606,6/06/2014,2014,6,6,June,Jun,6,157
20150606,6/06/2015,2015,6,6,June,Jun,7,157
20160606,6/06/2016,2016,6,6,June,Jun,2,158
20170606,6/06/2017,2017,6,6,June,Jun,3,157
20180606,6/06/2018,2018,6,6,June,Jun,4,157
20190606,6/06/2019,2019,6,6,June,Jun,5,157
20090607,7/06/2009,2009,6,7,June,Jun,1,158
20100607,7/06/2010,2010,6,7,June,Jun,2,158
20110607,7/06/2011,2011,6,7,June,Jun,3,158
20120607,7/06/2012,2012,6,7,June,Jun,5,159
20130607,7/06/2013,2013,6,7,June,Jun,6,158
20140607,7/06/2014,2014,6,7,June,Jun,7,158
20150607,7/06/2015,2015,6,7,June,Jun,1,158
20160607,7/06/2016,2016,6,7,June,Jun,3,159
20170607,7/06/2017,2017,6,7,June,Jun,4,158
20180607,7/06/2018,2018,6,7,June,Jun,5,158
20190607,7/06/2019,2019,6,7,June,Jun,6,158
20090608,8/06/2009,2009,6,8,June,Jun,2,159
20100608,8/06/2010,2010,6,8,June,Jun,3,159
20110608,8/06/2011,2011,6,8,June,Jun,4,159
20120608,8/06/2012,2012,6,8,June,Jun,6,160
20130608,8/06/2013,2013,6,8,June,Jun,7,159
20140608,8/06/2014,2014,6,8,June,Jun,1,159
20150608,8/06/2015,2015,6,8,June,Jun,2,159
20160608,8/06/2016,2016,6,8,June,Jun,4,160
20170608,8/06/2017,2017,6,8,June,Jun,5,159
20180608,8/06/2018,2018,6,8,June,Jun,6,159
20190608,8/06/2019,2019,6,8,June,Jun,7,159
20090609,9/06/2009,2009,6,9,June,Jun,3,160
20100609,9/06/2010,2010,6,9,June,Jun,4,160
20110609,9/06/2011,2011,6,9,June,Jun,5,160
20120609,9/06/2012,2012,6,9,June,Jun,7,161
20130609,9/06/2013,2013,6,9,June,Jun,1,160
20140609,9/06/2014,2014,6,9,June,Jun,2,160
20150609,9/06/2015,2015,6,9,June,Jun,3,160
20160609,9/06/2016,2016,6,9,June,Jun,5,161
20170609,9/06/2017,2017,6,9,June,Jun,6,160
20180609,9/06/2018,2018,6,9,June,Jun,7,160
20190609,9/06/2019,2019,6,9,June,Jun,1,160
20090610,10/06/2009,2009,6,10,June,Jun,4,161
20100610,10/06/2010,2010,6,10,June,Jun,5,161
20110610,10/06/2011,2011,6,10,June,Jun,6,161
20120610,10/06/2012,2012,6,10,June,Jun,1,162
20130610,10/06/2013,2013,6,10,June,Jun,2,161
20140610,10/06/2014,2014,6,10,June,Jun,3,161
20150610,10/06/2015,2015,6,10,June,Jun,4,161
20160610,10/06/2016,2016,6,10,June,Jun,6,162
20170610,10/06/2017,2017,6,10,June,Jun,7,161
20180610,10/06/2018,2018,6,10,June,Jun,1,161
20190610,10/06/2019,2019,6,10,June,Jun,2,161
20090611,11/06/2009,2009,6,11,June,Jun,5,162
20100611,11/06/2010,2010,6,11,June,Jun,6,162
20110611,11/06/2011,2011,6,11,June,Jun,7,162
20120611,11/06/2012,2012,6,11,June,Jun,2,163
20130611,11/06/2013,2013,6,11,June,Jun,3,162
20140611,11/06/2014,2014,6,11,June,Jun,4,162
20150611,11/06/2015,2015,6,11,June,Jun,5,162
20160611,11/06/2016,2016,6,11,June,Jun,7,163
20170611,11/06/2017,2017,6,11,June,Jun,1,162
20180611,11/06/2018,2018,6,11,June,Jun,2,162
20190611,11/06/2019,2019,6,11,June,Jun,3,162
20090612,12/06/2009,2009,6,12,June,Jun,6,163
20100612,12/06/2010,2010,6,12,June,Jun,7,163
20110612,12/06/2011,2011,6,12,June,Jun,1,163
20120612,12/06/2012,2012,6,12,June,Jun,3,164
20130612,12/06/2013,2013,6,12,June,Jun,4,163
20140612,12/06/2014,2014,6,12,June,Jun,5,163
20150612,12/06/2015,2015,6,12,June,Jun,6,163
20160612,12/06/2016,2016,6,12,June,Jun,1,164
20170612,12/06/2017,2017,6,12,June,Jun,2,163
20180612,12/06/2018,2018,6,12,June,Jun,3,163
20190612,12/06/2019,2019,6,12,June,Jun,4,163
20090613,13/06/2009,2009,6,13,June,Jun,7,164
20100613,13/06/2010,2010,6,13,June,Jun,1,164
20110613,13/06/2011,2011,6,13,June,Jun,2,164
20120613,13/06/2012,2012,6,13,June,Jun,4,165
20130613,13/06/2013,2013,6,13,June,Jun,5,164
20140613,13/06/2014,2014,6,13,June,Jun,6,164
20150613,13/06/2015,2015,6,13,June,Jun,7,164
20160613,13/06/2016,2016,6,13,June,Jun,2,165
20170613,13/06/2017,2017,6,13,June,Jun,3,164
20180613,13/06/2018,2018,6,13,June,Jun,4,164
20190613,13/06/2019,2019,6,13,June,Jun,5,164
20090614,14/06/2009,2009,6,14,June,Jun,1,165
20100614,14/06/2010,2010,6,14,June,Jun,2,165
20110614,14/06/2011,2011,6,14,June,Jun,3,165
20120614,14/06/2012,2012,6,14,June,Jun,5,166
20130614,14/06/2013,2013,6,14,June,Jun,6,165
20140614,14/06/2014,2014,6,14,June,Jun,7,165
20150614,14/06/2015,2015,6,14,June,Jun,1,165
20160614,14/06/2016,2016,6,14,June,Jun,3,166
20170614,14/06/2017,2017,6,14,June,Jun,4,165
20180614,14/06/2018,2018,6,14,June,Jun,5,165
20190614,14/06/2019,2019,6,14,June,Jun,6,165
20090615,15/06/2009,2009,6,15,June,Jun,2,166
20100615,15/06/2010,2010,6,15,June,Jun,3,166
20110615,15/06/2011,2011,6,15,June,Jun,4,166
20120615,15/06/2012,2012,6,15,June,Jun,6,167
20130615,15/06/2013,2013,6,15,June,Jun,7,166
20140615,15/06/2014,2014,6,15,June,Jun,1,166
20150615,15/06/2015,2015,6,15,June,Jun,2,166
20160615,15/06/2016,2016,6,15,June,Jun,4,167
20170615,15/06/2017,2017,6,15,June,Jun,5,166
20180615,15/06/2018,2018,6,15,June,Jun,6,166
20190615,15/06/2019,2019,6,15,June,Jun,7,166
20090616,16/06/2009,2009,6,16,June,Jun,3,167
20100616,16/06/2010,2010,6,16,June,Jun,4,167
20110616,16/06/2011,2011,6,16,June,Jun,5,167
20120616,16/06/2012,2012,6,16,June,Jun,7,168
20130616,16/06/2013,2013,6,16,June,Jun,1,167
20140616,16/06/2014,2014,6,16,June,Jun,2,167
20150616,16/06/2015,2015,6,16,June,Jun,3,167
20160616,16/06/2016,2016,6,16,June,Jun,5,168
20170616,16/06/2017,2017,6,16,June,Jun,6,167
20180616,16/06/2018,2018,6,16,June,Jun,7,167
20190616,16/06/2019,2019,6,16,June,Jun,1,167
20090617,17/06/2009,2009,6,17,June,Jun,4,168
20100617,17/06/2010,2010,6,17,June,Jun,5,168
20110617,17/06/2011,2011,6,17,June,Jun,6,168
20120617,17/06/2012,2012,6,17,June,Jun,1,169
20130617,17/06/2013,2013,6,17,June,Jun,2,168
20140617,17/06/2014,2014,6,17,June,Jun,3,168
20150617,17/06/2015,2015,6,17,June,Jun,4,168
20160617,17/06/2016,2016,6,17,June,Jun,6,169
20170617,17/06/2017,2017,6,17,June,Jun,7,168
20180617,17/06/2018,2018,6,17,June,Jun,1,168
20190617,17/06/2019,2019,6,17,June,Jun,2,168
20090618,18/06/2009,2009,6,18,June,Jun,5,169
20100618,18/06/2010,2010,6,18,June,Jun,6,169
20110618,18/06/2011,2011,6,18,June,Jun,7,169
20120618,18/06/2012,2012,6,18,June,Jun,2,170
20130618,18/06/2013,2013,6,18,June,Jun,3,169
20140618,18/06/2014,2014,6,18,June,Jun,4,169
20150618,18/06/2015,2015,6,18,June,Jun,5,169
20160618,18/06/2016,2016,6,18,June,Jun,7,170
20170618,18/06/2017,2017,6,18,June,Jun,1,169
20180618,18/06/2018,2018,6,18,June,Jun,2,169
20190618,18/06/2019,2019,6,18,June,Jun,3,169
20090619,19/06/2009,2009,6,19,June,Jun,6,170
20100619,19/06/2010,2010,6,19,June,Jun,7,170
20110619,19/06/2011,2011,6,19,June,Jun,1,170
20120619,19/06/2012,2012,6,19,June,Jun,3,171
20130619,19/06/2013,2013,6,19,June,Jun,4,170
20140619,19/06/2014,2014,6,19,June,Jun,5,170
20150619,19/06/2015,2015,6,19,June,Jun,6,170
20160619,19/06/2016,2016,6,19,June,Jun,1,171
20170619,19/06/2017,2017,6,19,June,Jun,2,170
20180619,19/06/2018,2018,6,19,June,Jun,3,170
20190619,19/06/2019,2019,6,19,June,Jun,4,170
20090620,20/06/2009,2009,6,20,June,Jun,7,171
20100620,20/06/2010,2010,6,20,June,Jun,1,171
20110620,20/06/2011,2011,6,20,June,Jun,2,171
20120620,20/06/2012,2012,6,20,June,Jun,4,172
20130620,20/06/2013,2013,6,20,June,Jun,5,171
20140620,20/06/2014,2014,6,20,June,Jun,6,171
20150620,20/06/2015,2015,6,20,June,Jun,7,171
20160620,20/06/2016,2016,6,20,June,Jun,2,172
20170620,20/06/2017,2017,6,20,June,Jun,3,171
20180620,20/06/2018,2018,6,20,June,Jun,4,171
20190620,20/06/2019,2019,6,20,June,Jun,5,171
20090621,21/06/2009,2009,6,21,June,Jun,1,172
20100621,21/06/2010,2010,6,21,June,Jun,2,172
20110621,21/06/2011,2011,6,21,June,Jun,3,172
20120621,21/06/2012,2012,6,21,June,Jun,5,173
20130621,21/06/2013,2013,6,21,June,Jun,6,172
20140621,21/06/2014,2014,6,21,June,Jun,7,172
20150621,21/06/2015,2015,6,21,June,Jun,1,172
20160621,21/06/2016,2016,6,21,June,Jun,3,173
20170621,21/06/2017,2017,6,21,June,Jun,4,172
20180621,21/06/2018,2018,6,21,June,Jun,5,172
20190621,21/06/2019,2019,6,21,June,Jun,6,172
20090622,22/06/2009,2009,6,22,June,Jun,2,173
20100622,22/06/2010,2010,6,22,June,Jun,3,173
20110622,22/06/2011,2011,6,22,June,Jun,4,173
20120622,22/06/2012,2012,6,22,June,Jun,6,174
20130622,22/06/2013,2013,6,22,June,Jun,7,173
20140622,22/06/2014,2014,6,22,June,Jun,1,173
20150622,22/06/2015,2015,6,22,June,Jun,2,173
20160622,22/06/2016,2016,6,22,June,Jun,4,174
20170622,22/06/2017,2017,6,22,June,Jun,5,173
20180622,22/06/2018,2018,6,22,June,Jun,6,173
20190622,22/06/2019,2019,6,22,June,Jun,7,173
20090623,23/06/2009,2009,6,23,June,Jun,3,174
20100623,23/06/2010,2010,6,23,June,Jun,4,174
20110623,23/06/2011,2011,6,23,June,Jun,5,174
20120623,23/06/2012,2012,6,23,June,Jun,7,175
20130623,23/06/2013,2013,6,23,June,Jun,1,174
20140623,23/06/2014,2014,6,23,June,Jun,2,174
20150623,23/06/2015,2015,6,23,June,Jun,3,174
20160623,23/06/2016,2016,6,23,June,Jun,5,175
20170623,23/06/2017,2017,6,23,June,Jun,6,174
20180623,23/06/2018,2018,6,23,June,Jun,7,174
20190623,23/06/2019,2019,6,23,June,Jun,1,174
20090624,24/06/2009,2009,6,24,June,Jun,4,175
20100624,24/06/2010,2010,6,24,June,Jun,5,175
20110624,24/06/2011,2011,6,24,June,Jun,6,175
20120624,24/06/2012,2012,6,24,June,Jun,1,176
20130624,24/06/2013,2013,6,24,June,Jun,2,175
20140624,24/06/2014,2014,6,24,June,Jun,3,175
20150624,24/06/2015,2015,6,24,June,Jun,4,175
20160624,24/06/2016,2016,6,24,June,Jun,6,176
20170624,24/06/2017,2017,6,24,June,Jun,7,175
20180624,24/06/2018,2018,6,24,June,Jun,1,175
20190624,24/06/2019,2019,6,24,June,Jun,2,175
20090625,25/06/2009,2009,6,25,June,Jun,5,176
20100625,25/06/2010,2010,6,25,June,Jun,6,176
20110625,25/06/2011,2011,6,25,June,Jun,7,176
20120625,25/06/2012,2012,6,25,June,Jun,2,177
20130625,25/06/2013,2013,6,25,June,Jun,3,176
20140625,25/06/2014,2014,6,25,June,Jun,4,176
20150625,25/06/2015,2015,6,25,June,Jun,5,176
20160625,25/06/2016,2016,6,25,June,Jun,7,177
20170625,25/06/2017,2017,6,25,June,Jun,1,176
20180625,25/06/2018,2018,6,25,June,Jun,2,176
20190625,25/06/2019,2019,6,25,June,Jun,3,176
20090626,26/06/2009,2009,6,26,June,Jun,6,177
20100626,26/06/2010,2010,6,26,June,Jun,7,177
20110626,26/06/2011,2011,6,26,June,Jun,1,177
20120626,26/06/2012,2012,6,26,June,Jun,3,178
20130626,26/06/2013,2013,6,26,June,Jun,4,177
20140626,26/06/2014,2014,6,26,June,Jun,5,177
20150626,26/06/2015,2015,6,26,June,Jun,6,177
20160626,26/06/2016,2016,6,26,June,Jun,1,178
20170626,26/06/2017,2017,6,26,June,Jun,2,177
20180626,26/06/2018,2018,6,26,June,Jun,3,177
20190626,26/06/2019,2019,6,26,June,Jun,4,177
20090627,27/06/2009,2009,6,27,June,Jun,7,178
20100627,27/06/2010,2010,6,27,June,Jun,1,178
20110627,27/06/2011,2011,6,27,June,Jun,2,178
20120627,27/06/2012,2012,6,27,June,Jun,4,179
20130627,27/06/2013,2013,6,27,June,Jun,5,178
20140627,27/06/2014,2014,6,27,June,Jun,6,178
20150627,27/06/2015,2015,6,27,June,Jun,7,178
20160627,27/06/2016,2016,6,27,June,Jun,2,179
20170627,27/06/2017,2017,6,27,June,Jun,3,178
20180627,27/06/2018,2018,6,27,June,Jun,4,178
20190627,27/06/2019,2019,6,27,June,Jun,5,178
20090628,28/06/2009,2009,6,28,June,Jun,1,179
20100628,28/06/2010,2010,6,28,June,Jun,2,179
20110628,28/06/2011,2011,6,28,June,Jun,3,179
20120628,28/06/2012,2012,6,28,June,Jun,5,180
20130628,28/06/2013,2013,6,28,June,Jun,6,179
20140628,28/06/2014,2014,6,28,June,Jun,7,179
20150628,28/06/2015,2015,6,28,June,Jun,1,179
20160628,28/06/2016,2016,6,28,June,Jun,3,180
20170628,28/06/2017,2017,6,28,June,Jun,4,179
20180628,28/06/2018,2018,6,28,June,Jun,5,179
20190628,28/06/2019,2019,6,28,June,Jun,6,179
20090629,29/06/2009,2009,6,29,June,Jun,2,180
20100629,29/06/2010,2010,6,29,June,Jun,3,180
20110629,29/06/2011,2011,6,29,June,Jun,4,180
20120629,29/06/2012,2012,6,29,June,Jun,6,181
20130629,29/06/2013,2013,6,29,June,Jun,7,180
20140629,29/06/2014,2014,6,29,June,Jun,1,180
20150629,29/06/2015,2015,6,29,June,Jun,2,180
20160629,29/06/2016,2016,6,29,June,Jun,4,181
20170629,29/06/2017,2017,6,29,June,Jun,5,180
20180629,29/06/2018,2018,6,29,June,Jun,6,180
20190629,29/06/2019,2019,6,29,June,Jun,7,180
20090630,30/06/2009,2009,6,30,June,Jun,3,181
20100630,30/06/2010,2010,6,30,June,Jun,4,181
20110630,30/06/2011,2011,6,30,June,Jun,5,181
20120630,30/06/2012,2012,6,30,June,Jun,7,182
20130630,30/06/2013,2013,6,30,June,Jun,1,181
20140630,30/06/2014,2014,6,30,June,Jun,2,181
20150630,30/06/2015,2015,6,30,June,Jun,3,181
20160630,30/06/2016,2016,6,30,June,Jun,5,182
20170630,30/06/2017,2017,6,30,June,Jun,6,181
20180630,30/06/2018,2018,6,30,June,Jun,7,181
20190630,30/06/2019,2019,6,30,June,Jun,1,181
20090701,1/07/2009,2009,7,1,July,Jul,4,182
20100701,1/07/2010,2010,7,1,July,Jul,5,182
20110701,1/07/2011,2011,7,1,July,Jul,6,182
20120701,1/07/2012,2012,7,1,July,Jul,1,183
20130701,1/07/2013,2013,7,1,July,Jul,2,182
20140701,1/07/2014,2014,7,1,July,Jul,3,182
20150701,1/07/2015,2015,7,1,July,Jul,4,182
20160701,1/07/2016,2016,7,1,July,Jul,6,183
20170701,1/07/2017,2017,7,1,July,Jul,7,182
20180701,1/07/2018,2018,7,1,July,Jul,1,182
20190701,1/07/2019,2019,7,1,July,Jul,2,182
20090702,2/07/2009,2009,7,2,July,Jul,5,183
20100702,2/07/2010,2010,7,2,July,Jul,6,183
20110702,2/07/2011,2011,7,2,July,Jul,7,183
20120702,2/07/2012,2012,7,2,July,Jul,2,184
20130702,2/07/2013,2013,7,2,July,Jul,3,183
20140702,2/07/2014,2014,7,2,July,Jul,4,183
20150702,2/07/2015,2015,7,2,July,Jul,5,183
20160702,2/07/2016,2016,7,2,July,Jul,7,184
20170702,2/07/2017,2017,7,2,July,Jul,1,183
20180702,2/07/2018,2018,7,2,July,Jul,2,183
20190702,2/07/2019,2019,7,2,July,Jul,3,183
20090703,3/07/2009,2009,7,3,July,Jul,6,184
20100703,3/07/2010,2010,7,3,July,Jul,7,184
20110703,3/07/2011,2011,7,3,July,Jul,1,184
20120703,3/07/2012,2012,7,3,July,Jul,3,185
20130703,3/07/2013,2013,7,3,July,Jul,4,184
20140703,3/07/2014,2014,7,3,July,Jul,5,184
20150703,3/07/2015,2015,7,3,July,Jul,6,184
20160703,3/07/2016,2016,7,3,July,Jul,1,185
20170703,3/07/2017,2017,7,3,July,Jul,2,184
20180703,3/07/2018,2018,7,3,July,Jul,3,184
20190703,3/07/2019,2019,7,3,July,Jul,4,184
20090704,4/07/2009,2009,7,4,July,Jul,7,185
20100704,4/07/2010,2010,7,4,July,Jul,1,185
20110704,4/07/2011,2011,7,4,July,Jul,2,185
