TransactionNumber,DateNumber,SpecieNumber,MarketingNumber,TermNumber,ImporterNumber,ExporterNumber,Quantity,UnitPrice,TotalPrice
141332,20090510,8464,340,904,1232,1186,39,577,22503
141540,20100525,8521,251,904,1232,1123,62,239,14818
141832,20090929,8584,314,904,1232,1187,69,362,24978
141874,20101011,8594,239,904,1232,1187,7,631,4417
141991,20111008,8635,358,904,1232,1114,86,903,77658
142127,20091129,8674,277,904,1232,1187,53,166,8798
142250,20100912,8677,285,904,1232,1114,51,306,15606
142251,20090804,8677,301,904,1232,1146,49,322,15778
142543,20101107,8770,227,904,1232,1187,97,562,54514
142570,20110810,8781,214,904,1232,1187,6,649,3894
142656,20101121,8808,203,904,1232,1187,48,729,34992
142692,20111218,8819,295,904,1232,1114,64,660,42240
142724,20110907,8831,354,904,1232,1187,22,526,11572
142731,20100614,8834,257,904,1232,1187,48,992,47616
142737,20111030,8836,367,904,1232,1187,83,444,36852
142763,20100130,8851,227,904,1232,1187,87,181,15747
142776,20110908,8857,284,904,1232,1186,76,675,51300
143017,20090303,8976,257,904,1232,1186,81,517,41877
143077,20091101,9003,292,904,1232,1146,79,781,61699
143243,20100315,9069,260,904,1232,1146,14,905,12670
143268,20091103,9077,354,904,1232,1146,67,50,3350
143334,20101029,9099,228,904,1232,1187,20,485,9700
143728,20100223,9245,284,904,1232,1186,70,25,1750
143906,20100103,9318,353,904,1232,1146,38,385,14630
144290,20091202,9481,202,904,1232,1187,100,811,81100
144429,20090712,9550,248,904,1232,1186,75,175,13125
144685,20101114,9686,373,904,1232,1186,73,735,53655
144848,20090722,9757,277,904,1232,1186,78,388,30264
145406,20110131,9922,255,904,1232,1146,3,427,1281
145576,20090511,9969,306,904,1232,1123,68,271,18428
145758,20100227,9973,287,904,1232,1250,51,538,27438
145946,20090410,10013,297,904,1232,1146,81,862,69822
145983,20101111,10026,366,904,1232,1186,70,454,31780
146124,20090617,10050,255,904,1232,1114,95,165,15675
146141,20111229,10054,243,904,1232,1187,7,224,1568
146156,20110311,10058,296,904,1232,1114,8,689,5512
146193,20110524,10065,304,904,1232,1187,94,205,19270
146455,20110710,10073,316,904,1232,1146,11,49,539
146501,20100419,10085,354,904,1232,1187,7,628,4396
146611,20091120,10106,356,904,1232,1187,96,778,74688
147077,20100322,10283,239,904,1232,1187,76,881,66956
147485,20090101,10455,201,904,1232,1187,92,138,12696
147487,20100131,10456,248,904,1232,1187,39,961,37479
147565,20090625,10496,364,904,1232,1186,87,426,37062
147590,20110515,10510,206,904,1232,1187,19,213,4047
147591,20090609,10511,366,904,1232,1187,50,193,9650
147665,20090323,10535,214,904,1232,1186,36,590,21240
147690,20100725,10541,220,904,1232,1146,78,875,68250
147705,20111028,10545,234,904,1232,1187,55,414,22770
147778,20101223,10581,224,904,1232,1187,28,801,22428
147802,20100530,10587,266,904,1232,1187,36,203,7308
148002,20100505,10609,345,904,1232,1187,40,102,4080
148021,20101016,10614,203,904,1232,1187,80,194,15520
148026,20110419,10615,232,904,1232,1187,29,6,174
148067,20090809,10627,318,904,1232,1187,48,287,13776
104071,20151128,3595,260,904,1232,1123,90,597,53730
104400,20170627,3626,352,904,1232,1250,58,681,39498
104764,20180831,3676,216,904,1232,1250,9,805,7245
114000,20130718,4740,292,904,1232,1223,57,242,13794
114015,20140320,4743,349,904,1232,1223,69,590,40710
115074,20130106,4919,274,904,1232,1187,79,28,2212
130416,20181019,6421,238,904,1232,1250,87,232,20184
130781,20120507,6483,351,904,1232,1223,37,225,8325
131309,20140919,6578,275,904,1232,1063,31,113,3503
131322,20130517,6584,210,904,1232,1223,5,614,3070
131382,20150411,6603,277,904,1232,1223,27,945,25515
131487,20121209,6622,243,904,1232,1223,83,758,62914
135734,20121206,7191,309,904,1232,1223,79,974,76946
138480,20170419,7571,262,904,1232,1123,66,149,9834
138545,20130226,7574,216,904,1232,1123,19,7,133
138619,20180717,7597,364,904,1232,1123,58,184,10672
138732,20140916,7620,213,904,1232,1123,30,284,8520
138733,20130620,7620,324,904,1232,1187,36,342,12312
138760,20180210,7628,312,904,1232,1187,21,363,7623
138824,20130311,7645,354,904,1232,1187,61,276,16836
138835,20140308,7646,244,904,1232,1123,15,613,9195
138848,20180629,7648,301,904,1232,1187,62,134,8308
138850,20150603,7649,295,904,1232,1123,82,411,33702
139207,20140503,7727,216,904,1232,1187,12,690,8280
139237,20140823,7734,309,904,1232,1187,4,932,3728
139244,20171215,7735,303,904,1232,1187,53,921,48813
139366,20121025,7790,314,904,1232,1186,46,689,31694
139453,20180303,7825,222,904,1232,1146,58,243,14094
139473,20171023,7828,272,904,1232,1187,9,536,4824
139527,20160525,7843,353,904,1232,1186,44,763,33572
139616,20150912,7882,353,904,1232,1186,9,437,3933
139775,20171012,7918,255,904,1232,1187,68,410,27880
139797,20140112,7927,345,904,1232,1187,76,710,53960
139808,20170830,7934,281,904,1232,1187,80,886,70880
139811,20160917,7937,202,904,1232,1114,87,709,61683
139832,20160916,7944,238,904,1232,1146,26,870,22620
139888,20120522,7963,203,904,1232,1187,92,710,65320
139944,20150909,7995,294,904,1232,1187,95,230,21850
139960,20170216,8002,279,904,1232,1187,99,248,24552
140025,20140610,8024,366,904,1232,1146,99,102,10098
140058,20170216,8039,282,904,1232,1187,52,796,41392
140065,20150323,8043,333,904,1232,1187,22,394,8668
140083,20150914,8048,304,904,1232,1114,76,352,26752
140084,20150415,8048,331,904,1232,1187,49,412,20188
140142,20130903,8075,251,904,1232,1114,51,228,11628
140174,20121226,8097,220,904,1232,1187,48,142,6816
140229,20170719,8127,202,904,1232,1187,15,413,6195
140251,20150421,8143,203,904,1232,1186,77,286,22022
140441,20140131,8237,238,904,1232,1146,97,686,66542
140623,20181209,8274,224,904,1232,1123,32,457,14624
140646,20160630,8279,249,904,1232,1123,57,835,47595
140762,20170727,8289,238,904,1232,1123,21,268,5628
140773,20180327,8291,277,904,1232,1123,35,472,16520
140802,20120612,8295,272,904,1232,1123,63,704,44352
140860,20181227,8302,203,904,1232,1123,57,521,29697
140892,20141228,8308,202,904,1232,1186,1,810,810
140914,20130516,8314,255,904,1232,1123,3,40,120
140936,20140517,8316,253,904,1232,1186,89,723,64347
140964,20180902,8319,236,904,1232,1123,95,741,70395
140986,20161029,8327,218,904,1232,1187,67,627,42009
141002,20131002,8333,373,904,1232,1187,46,737,33902
141141,20140115,8396,352,904,1232,1186,74,297,21978
141178,20140208,8400,299,904,1232,1187,57,30,1710
141310,20140924,8456,279,904,1232,1187,17,802,13634
141363,20170217,8471,295,904,1232,1186,29,201,5829
141448,20131112,8495,331,904,1232,1186,7,62,434
141793,20150717,8572,373,904,1232,1187,88,514,45232
141849,20120229,8587,270,904,1232,1187,29,791,22939
141858,20131210,8588,220,904,1232,1187,82,730,59860
141895,20141211,8600,202,904,1232,1187,72,445,32040
141915,20171004,8612,275,904,1232,1187,28,447,12516
141921,20131021,8614,272,904,1232,1187,18,900,16200
142005,20141023,8638,318,904,1232,1187,76,641,48716
142047,20161018,8650,322,904,1232,1187,88,97,8536
142252,20160720,8677,268,904,1232,1187,7,131,917
142293,20121230,8700,369,904,1232,1187,47,719,33793
142350,20181231,8719,333,904,1232,1187,96,160,15360
142352,20121027,8721,356,904,1232,1114,43,272,11696
142362,20140914,8727,349,904,1232,1187,52,479,24908
142487,20120625,8754,294,904,1232,1146,2,907,1814
142488,20170227,8754,287,904,1232,1187,7,367,2569
142494,20180918,8755,273,904,1232,1187,77,267,20559
142551,20120906,8774,258,904,1232,1187,45,192,8640
142562,20150324,8779,205,904,1232,1187,45,894,40230
142582,20141020,8784,258,904,1232,1187,34,120,4080
142596,20141201,8786,242,904,1232,1187,53,58,3074
142697,20151105,8821,367,904,1232,1114,51,234,11934
142702,20170928,8822,234,904,1232,1187,51,959,48909
142741,20120223,8837,328,904,1232,1187,3,642,1926
142797,20180503,8867,363,904,1232,1146,8,149,1192
142808,20181015,8872,272,904,1232,1187,40,637,25480
142900,20160616,8917,224,904,1232,1186,15,681,10215
142956,20170914,8944,214,904,1232,1186,79,800,63200
143182,20130309,9046,218,904,1232,1186,24,832,19968
143344,20150816,9103,274,904,1232,1187,73,742,54166
143355,20140805,9105,222,904,1232,1187,13,562,7306
143634,20150814,9209,242,904,1232,1187,20,446,8920
143823,20160126,9284,297,904,1232,1187,49,622,30478
143825,20131218,9285,345,904,1232,1187,65,419,27235
144177,20161204,9427,343,904,1232,1187,20,169,3380
144224,20140301,9449,281,904,1232,1186,14,849,11886
144266,20141230,9468,326,904,1232,1186,61,438,26718
144274,20160917,9471,297,904,1232,1187,98,113,11074
144276,20140807,9472,283,904,1232,1187,38,577,21926
144357,20120824,9506,316,904,1232,1186,18,897,16146
144439,20150422,9552,316,904,1232,1186,10,686,6860
144538,20160321,9598,214,904,1232,1186,17,562,9554
144601,20181012,9632,318,904,1232,1186,5,435,2175
144775,20130208,9732,243,904,1232,1186,17,167,2839
144786,20180814,9735,372,904,1232,1186,18,768,13824
144821,20121106,9753,341,904,1232,1186,49,362,17738
144903,20140120,9783,208,904,1232,1186,59,109,6431
144941,20160912,9803,322,904,1232,1187,74,797,58978
145148,20140914,9865,277,904,1232,1187,89,699,62211
145231,20150719,9890,356,904,1232,1187,64,57,3648
145329,20140312,9920,324,904,1232,1186,87,410,35670
145579,20180311,9958,294,904,1232,1123,91,467,42497
145580,20171123,9958,367,904,1232,1250,51,352,17952
145756,20160104,9973,277,904,1232,1146,46,777,35742
145865,20130801,9985,324,904,1232,1186,80,523,41840
145905,20120315,10002,255,904,1232,1186,58,566,32828
145951,20160927,10014,210,904,1232,1114,34,647,21998
146125,20130208,10050,310,904,1232,1187,48,464,22272
146136,20120706,10052,373,904,1232,1146,100,454,45400
146187,20120203,10063,232,904,1232,1187,11,568,6248
146215,20160111,10071,222,904,1232,1187,86,468,40248
146458,20160831,10073,258,904,1232,1187,38,782,29716
146459,20140114,10073,326,904,1232,1187,7,785,5495
146522,20161031,10088,204,904,1232,1187,67,166,11122
146534,20120316,10091,246,904,1232,1187,13,448,5824
146558,20151020,10097,306,904,1232,1187,72,282,20304
146576,20120502,10101,309,904,1232,1187,63,467,29421
146588,20130115,10102,268,904,1232,1187,94,529,49726
146604,20151015,10104,301,904,1232,1187,20,965,19300
146615,20140511,10107,366,904,1232,1114,49,275,13475
146622,20130108,10109,243,904,1232,1114,83,787,65321
146726,20130704,10142,228,904,1232,1186,7,95,665
146905,20161010,10231,253,904,1232,1187,22,732,16104
146959,20120426,10246,204,904,1232,1186,34,762,25908
147071,20130905,10282,208,904,1232,1187,48,913,43824
147090,20181001,10290,299,904,1232,1186,46,486,22356
147227,20140823,10352,227,904,1232,1186,63,249,15687
147297,20160126,10376,356,904,1232,1186,13,956,12428
147415,20170531,10429,277,904,1232,1186,6,402,2412
147479,20180701,10453,298,904,1232,1187,68,524,35632
147521,20151026,10478,227,904,1232,1186,14,764,10696
147643,20170423,10527,224,904,1232,1186,16,400,6400
147675,20121009,10540,278,904,1232,1186,6,770,4620
147691,20180921,10541,347,904,1232,1187,22,24,528
147720,20121012,10552,312,904,1232,1186,29,312,9048
147984,20180530,10604,282,904,1232,1146,43,879,37797
147985,20130526,10604,290,904,1232,1187,81,355,28755
148011,20160711,10610,333,904,1232,1187,51,118,6018
150264,20170217,10918,316,904,1232,1223,12,809,9708
105515,20150519,3871,264,904,1232,1024,48,113,5424
130368,20120228,6418,298,904,1232,1123,94,935,87890
151178,20090808,11053,359,904,1232,1024,49,890,43610
104070,20090627,3595,282,904,1232,1123,17,469,7973
145578,20130706,9958,268,904,1232,1123,6,74,444
100319,20150530,3092,201,904,1232,1212,28,523,14644
115171,20161207,4934,329,904,1232,1187,24,136,3264
115276,20130613,4951,253,904,1232,1187,16,487,7792
134487,20140727,7005,373,904,1232,1093,66,972,64152
136461,20091111,7303,352,904,1232,1187,22,171,3762
151187,20090530,11053,201,904,1232,1250,24,904,21696
151328,20091124,11073,277,904,1232,1250,77,973,74921
151379,20110319,11088,270,904,1232,1250,29,422,12238
151813,20091017,11173,275,904,1232,1187,39,532,20748
122330,20100104,5822,316,903,1232,1250,28,224,6272
123110,20100630,5858,297,903,1232,1250,70,514,35980
123108,20130330,5860,242,903,1232,1250,38,219,8322
123111,20140226,5862,370,903,1232,1250,36,351,12636
111817,20140102,4595,373,903,1232,1250,54,956,51624
122328,20180808,5823,328,903,1232,1249,48,795,38160
122327,20090626,5823,328,903,1232,1084,13,44,572
123109,20111017,5858,258,903,1232,1250,55,571,31405
122329,20130112,5822,281,903,1232,1250,1,995,995
123107,20151129,5864,224,903,1232,1123,100,887,88700
123114,20110325,5861,258,903,1232,1250,98,959,93982
123112,20120508,5859,361,903,1232,1250,17,116,1972
123113,20140223,5859,329,903,1232,1250,63,876,55188
161923,20110514,12300,373,901,1232,1084,56,193,10808
133572,20140802,6839,224,901,1232,1084,8,47,376
133715,20160103,6866,204,901,1232,1084,4,663,2652
162236,20170116,12317,366,901,1232,1084,8,348,2784
100263,20091104,3080,251,901,1232,1084,79,19,1501
100591,20110504,3167,266,901,1232,1084,50,684,34200
137314,20090218,7451,218,901,1232,1084,45,722,32490
106083,20130902,4091,318,901,1232,1084,24,9,216
120715,20130704,5674,255,901,1232,1084,16,945,15120
103494,20100523,3455,260,901,1232,1084,63,618,38934
133020,20100320,6814,273,901,1232,1084,98,536,52528
133176,20110523,6830,260,901,1232,1084,7,498,3486
133644,20101123,6859,298,901,1232,1084,85,819,69615
158514,20090504,11742,284,901,1232,1084,41,317,12997
161763,20100809,12280,366,901,1232,1084,89,243,21627
162138,20110204,12314,281,901,1232,1084,89,705,62745
106234,20150816,4166,363,901,1232,1084,39,828,32292
120533,20121224,5649,274,901,1232,1084,82,670,54940
122109,20150419,5767,341,901,1232,1084,68,707,48076
123951,20160726,5974,246,901,1232,1084,37,215,7955
124389,20150826,6052,283,901,1232,1084,2,884,1768
158002,20160305,11633,335,901,1232,1084,29,189,5481
158461,20120617,11721,347,901,1232,1084,8,161,1288
161578,20160508,12239,228,901,1232,1084,29,272,7888
157380,20090525,11598,218,931,1231,1121,72,618,44496
152737,20111002,11347,369,904,1231,1248,5,640,3200
152414,20140208,11284,356,904,1231,1248,51,147,7497
152413,20141220,11284,322,904,1231,1248,100,821,82100
158726,20160427,11844,316,983,1230,1019,42,429,18018
158170,20110210,11659,222,981,1230,1093,36,524,18864
130516,20091016,6438,353,977,1230,1123,78,541,42198
130514,20170726,6438,240,977,1230,1093,94,552,51888
130515,20151028,6438,257,977,1230,1084,77,177,13629
131326,20160922,6587,205,977,1230,1093,47,247,11609
161103,20101013,12167,345,972,1230,1121,69,790,54510
112620,20140715,4640,369,968,1230,1017,18,118,2124
108967,20110417,4345,372,967,1230,1084,100,641,64100
129427,20101108,6329,238,967,1230,1084,26,17,442
149547,20111202,10858,296,967,1230,1084,86,59,5074
164814,20110924,12570,258,967,1230,1114,87,752,65424
165602,20110706,12648,213,967,1230,1084,3,11,33
109057,20171110,4368,214,967,1230,1084,97,348,33756
109080,20180217,4371,213,967,1230,1084,54,693,37422
109254,20161026,4425,273,967,1230,1084,20,17,340
109267,20170329,4427,222,967,1230,1084,90,819,73710
109553,20180213,4515,281,967,1230,1084,60,436,26160
109929,20181229,4579,270,967,1230,1084,81,909,73629
149414,20150704,10851,251,967,1230,1084,68,73,4964
149548,20170624,10858,335,967,1230,1121,50,15,750
164812,20160211,12574,218,967,1230,1093,57,340,19380
165357,20140205,12633,353,967,1230,1084,83,622,51626
165370,20161027,12631,264,967,1230,1121,27,402,10854
165326,20150810,12628,222,967,1230,1212,7,378,2646
165351,20180908,12630,248,967,1230,1248,10,394,3940
165598,20130310,12649,333,967,1230,1248,92,712,65504
165350,20100920,12634,314,967,1230,1248,63,338,21294
165360,20090927,12630,287,967,1230,1084,10,141,1410
134603,20151217,7039,210,967,1230,1210,3,552,1656
139280,20100329,7751,296,957,1230,1084,90,392,35280
139752,20101209,7919,216,957,1230,1084,75,230,17250
143778,20110630,9260,264,957,1230,1084,36,717,25812
144044,20100126,9383,294,957,1230,1084,17,926,15742
144946,20091228,9806,203,957,1230,1084,49,644,31556
147169,20111210,10334,205,957,1230,1084,80,91,7280
147331,20110206,10397,227,957,1230,1084,22,448,9856
148092,20100209,10638,203,957,1230,1084,77,433,33341
140098,20160506,8056,240,957,1230,1084,43,143,6149
140107,20140302,8060,236,957,1230,1084,17,571,9707
141034,20130710,8347,367,957,1230,1084,5,491,2455
141860,20161020,8591,257,957,1230,1084,7,284,1988
142335,20130310,8715,308,957,1230,1084,39,917,35763
142682,20130307,8818,326,957,1230,1084,40,835,33400
143701,20130324,9236,227,957,1230,1084,17,966,16422
144347,20150403,9504,243,957,1230,1084,90,14,1260
145858,20120829,9986,295,957,1230,1084,89,22,1958
147337,20131109,10400,352,957,1230,1084,47,951,44697
150301,20180914,10930,202,957,1230,1084,17,556,9452
136682,20100131,7375,364,954,1230,1223,14,930,13020
135350,20150724,7131,347,954,1230,1093,53,781,41393
135351,20130405,7131,304,954,1230,1084,77,756,58212
136681,20140327,7373,373,954,1230,1093,7,701,4907
165905,20150504,12708,202,954,1230,1093,52,163,8476
165906,20140615,12708,304,954,1230,1223,15,194,2910
135254,20140701,7118,281,954,1230,1223,17,198,3366
135280,20141218,7124,220,954,1230,1093,95,798,75810
135328,20131108,7127,363,954,1230,1093,51,93,4743
103735,20130610,3533,290,953,1230,1250,76,687,52212
107352,20160106,4214,292,952,1230,1093,22,475,10450
110350,20120522,4595,282,952,1230,1084,39,38,1482
161835,20170515,12300,359,951,1230,1093,67,625,41875
162028,20120508,12306,354,951,1230,1024,18,495,8910
134701,20100804,7056,287,949,1230,1084,82,536,43952
101978,20101125,3300,227,947,1230,1084,42,910,38220
101961,20160404,3305,281,947,1230,1024,92,785,72220
101972,20120713,3302,201,947,1230,1084,14,888,12432
129719,20110713,6374,249,947,1230,1265,24,50,1200
101959,20170620,3300,352,946,1230,1017,17,965,16405
101977,20181114,3300,351,946,1230,1084,17,462,7854
101585,20110914,3283,324,946,1230,1189,48,880,42240
101574,20180731,3283,373,946,1230,1017,57,575,32775
101580,20151109,3285,234,946,1230,1084,45,801,36045
101976,20180822,3300,203,946,1230,1084,100,985,98500
101969,20120105,3300,310,945,1230,1093,26,983,25558
101983,20120824,3300,268,945,1230,1121,51,733,37383
101584,20100302,3283,324,945,1230,1121,9,89,801
101982,20130305,3300,230,945,1230,1121,44,448,19712
101578,20150707,3283,345,944,1230,1093,66,609,40194
101583,20181003,3283,331,944,1230,1249,71,301,21371
101822,20180220,3290,251,944,1230,1017,24,201,4824
101825,20150716,3290,347,944,1230,1249,27,188,5076
101962,20120712,3300,316,944,1230,1024,94,480,45120
101964,20121117,3302,273,944,1230,1093,26,97,2522
101971,20131004,3307,363,944,1230,1084,90,846,76140
101975,20140405,3300,272,944,1230,1084,16,561,8976
101979,20171116,3308,306,944,1230,1249,18,103,1854
101980,20130221,3300,309,944,1230,1249,48,498,23904
101981,20170410,3300,268,944,1230,1121,51,605,30855
