TransactionKey,Quantity,UnitPrice,TotalPrice
114518,148.0,675,99900.0
114519,3.0,675,2025.0
114520,21.0,676,14196.0
114521,46.0,526,24196.0
114522,6.0,512,3072.0
114523,50.0,769,38450.0
114524,10.0,549,5490.0
114525,171.0,534,91314.0
114526,5.0,960,4800.0
114527,912.0,589,537168.0
114528,70.0,547,38290.0
114529,342.0,615,210330.0
114530,14.0,951,13314.0
114531,5.0,518,2590.0
114532,4.0,909,3636.0
114533,34.0,659,22406.0
114534,65.0,964,62660.0
114535,4.0,710,2840.0
114536,1.0,947,947.0
114537,26.0,657,17082.0
114538,10.0,534,5340.0
114539,8.0,932,7456.0
114540,117.0,967,113139.0
114541,713.0,754,537602.0
114542,421.0,942,396582.0
114543,17.0,918,15606.0
114544,30.0,935,28050.0
114545,6.0,974,5844.0
114546,43.0,715,30745.0
114547,18.0,913,16434.0
114548,4.0,771,3084.0
114549,10.0,950,9500.0
114550,91.0,784,71344.0
114551,9.0,939,8451.0
114552,5.0,613,3065.0
114553,2.0,687,1374.0
114554,8.0,972,7776.0
114555,6.0,680,4080.0
114556,1.0,901,901.0
114557,8.0,807,6456.0
114558,2.0,686,1372.0
114559,90.0,831,74790.0
114560,136.0,591,80376.0
114561,6.0,629,3774.0
114562,5.0,826,4130.0
114563,4.0,643,2572.0
114564,2.0,524,1048.0
114565,8.0,724,5792.0
114566,10.0,706,7060.0
114567,10.0,832,8320.0
114568,10.0,792,7920.0
114569,34.0,630,21420.0
114570,2.0,780,1560.0
114571,2.0,775,1550.0
114572,4.0,986,3944.0
114573,1.0,618,618.0
114574,4.0,713,2852.0
114575,759.0,857,650463.0
114576,5.0,915,4575.0
114577,324.0,541,175284.0
114578,40.0,550,22000.0
114579,10.0,536,5360.0
114580,8.0,839,6712.0
114581,20.0,585,11700.0
114582,20.0,877,17540.0
114583,43.0,841,36163.0
114584,3.0,547,1641.0
114585,102.0,689,70278.0
114586,8.0,633,5064.0
114587,62.0,637,39494.0
114588,1.0,542,542.0
114589,3.0,717,2151.0
114590,30.0,562,16860.0
114591,48.0,861,41328.0
114592,18.0,540,9720.0
114593,6.0,727,4362.0
114594,20.0,579,11580.0
114595,12.0,607,7284.0
114596,4.0,675,2700.0
114597,6.0,703,4218.0
114598,2600.0,581,1510600.0
114599,6.0,566,3396.0
114600,3.0,979,2937.0
114601,2.0,915,1830.0
114602,42.0,524,22008.0
114603,5.0,875,4375.0
114604,348.0,824,286752.0
114605,14.0,847,11858.0
114606,11.0,564,6204.0
114607,2.0,681,1362.0
114608,6.0,604,3624.0
114609,2.0,812,1624.0
114610,22.0,788,17336.0
114611,1.0,635,635.0
114612,1.0,668,668.0
114613,2.0,527,1054.0
114614,84.0,733,61572.0
114615,33.0,668,22044.0
114616,2.0,814,1628.0
114617,2.0,787,1574.0
114618,3.0,780,2340.0
114619,5.0,883,4415.0
114620,2.0,643,1286.0
114621,10.0,586,5860.0
114622,4.0,799,3196.0
114623,4.0,615,2460.0
114624,24.0,799,19176.0
114625,1.0,799,799.0
114626,11.0,748,8228.0
114627,25.0,749,18725.0
114628,254.0,789,200406.0
114629,70.0,903,63210.0
114630,2.0,641,1282.0
114631,107.0,688,73616.0
114632,10.0,542,5420.0
114633,6.0,524,3144.0
114634,8.0,784,6272.0
114635,3.0,793,2379.0
114636,12.0,668,8016.0
114637,142.0,637,90454.0
114638,405.0,579,234495.0
114639,1.0,655,655.0
114640,14.0,506,7084.0
114641,38.0,670,25460.0
114642,7.0,758,5306.0
114643,8.0,844,6752.0
114644,7.0,900,6300.0
114645,35.0,849,29715.0
114646,2.0,767,1534.0
114647,1.0,730,730.0
114648,6.0,803,4818.0
114649,4.0,563,2252.0
114650,6.0,888,5328.0
114651,6.0,956,5736.0
114652,6.0,944,5664.0
114653,35.0,943,33005.0
114654,18.0,719,12942.0
114655,7.0,670,4690.0
114656,15.0,770,11550.0
114657,1.0,907,907.0
114658,22.0,538,11836.0
114659,80.0,536,42880.0
114660,1.0,616,616.0
114661,15.0,727,10905.0
114662,10.0,635,6350.0
114663,4.0,982,3928.0
114664,6.0,539,3234.0
114665,13.0,547,7111.0
114666,4.0,602,2408.0
114667,5.0,738,3690.0
114668,1.0,882,882.0
114669,33.0,806,26598.0
114670,1.0,964,964.0
114671,2.0,969,1938.0
114672,1.0,740,740.0
114673,1.0,539,539.0
114674,10.0,612,6120.0
114675,1.0,778,778.0
114676,42.0,605,25410.0
114677,1269.0,572,725868.0
114678,1.0,818,818.0
114679,2.0,675,1350.0
114680,5.0,742,3710.0
114681,4196.0,964,4044944.0
114682,6.0,869,5214.0
114683,1.0,579,579.0
114684,445.0,592,263440.0
114685,4.0,883,3532.0
114686,7.0,866,6062.0
114687,1.0,585,585.0
114688,19.0,759,14421.0
114689,1.0,571,571.0
114690,100.0,572,57200.0
114691,6.0,508,3048.0
114692,4.0,750,3000.0
114693,12.0,991,11892.0
114694,12.0,661,7932.0
114695,154.0,686,105644.0
114696,7.0,534,3738.0
114697,153.0,598,91494.0
114698,5.0,562,2810.0
114699,5.0,985,4925.0
114700,1.0,831,831.0
114701,1.0,784,784.0
114702,6.0,876,5256.0
114703,2.0,754,1508.0
114704,66.0,565,37290.0
114705,20.0,805,16100.0
114706,42.0,913,38346.0
114707,1.0,669,669.0
114708,1.0,969,969.0
114709,59.0,772,45548.0
114710,42.0,550,23100.0
114711,1275.0,510,650250.0
114712,1.0,950,950.0
114713,121.0,785,94985.0
114714,41.0,862,35342.0
114715,29.0,725,21025.0
114716,4.0,735,2940.0
114717,4.0,764,3056.0
114718,332.0,947,314404.0
114719,10.0,905,9050.0
114720,40.0,987,39480.0
114721,40.0,602,24080.0
114722,10.0,707,7070.0
114723,2.0,992,1984.0
114724,21.0,523,10983.0
114725,1.0,714,714.0
114726,10.0,855,8550.0
114727,11.0,893,9823.0
114728,10.0,607,6070.0
114729,20.0,561,11220.0
114730,10.0,939,9390.0
114731,14.0,955,13370.0
114732,2.0,525,1050.0
114733,70.0,961,67270.0
114734,140.0,625,87500.0
114735,1.0,691,691.0
114736,16.0,718,11488.0
114737,7.0,643,4501.0
114738,6.0,928,5568.0
114739,20.0,670,13400.0
114740,20.0,683,13660.0
114741,2.0,809,1618.0
114742,2.0,632,1264.0
114743,1.0,698,698.0
114744,1.0,972,972.0
114745,2.0,823,1646.0
114746,1.0,650,650.0
114747,1.0,775,775.0
114748,2.0,544,1088.0
114749,2.0,508,1016.0
114750,1.0,880,880.0
114751,1.0,673,673.0
114752,1.0,611,611.0
114753,1.0,830,830.0
114754,1.0,950,950.0
114755,2.0,632,1264.0
114756,1.0,804,804.0
114757,1.0,790,790.0
114758,4.0,517,2068.0
114759,2.0,856,1712.0
114760,3.0,600,1800.0
114761,1.0,967,967.0
114762,1.0,868,868.0
114763,4.0,825,3300.0
114764,1.0,769,769.0
114765,1.0,868,868.0
114766,2.0,900,1800.0
114767,1.0,776,776.0
114768,3.0,671,2013.0
114769,2.0,923,1846.0
114770,2.0,538,1076.0
114771,4.0,944,3776.0
114772,8.0,895,7160.0
114773,1.0,948,948.0
114774,17.0,832,14144.0
114775,1.0,600,600.0
114776,1.0,685,685.0
114777,1.0,995,995.0
114778,1.0,866,866.0
114779,1.0,604,604.0
114780,8.0,677,5416.0
114781,6.0,900,5400.0
114782,1.0,802,802.0
114783,1.0,806,806.0
114784,5.0,976,4880.0
114785,18.0,694,12492.0
114786,1.0,791,791.0
114787,3.0,534,1602.0
114788,2.0,835,1670.0
114789,1.0,693,693.0
114790,8.0,705,5640.0
114791,1.0,962,962.0
114792,6.0,666,3996.0
114793,1.0,611,611.0
114794,1.0,697,697.0
114795,2.0,847,1694.0
114796,10.0,908,9080.0
114797,1.0,509,509.0
114798,42.0,963,40446.0
114799,43.0,823,35389.0
114800,2.0,905,1810.0
114801,6.25,824,5150.0
114802,1.0,672,672.0
114803,1.0,714,714.0
114804,1.0,834,834.0
114805,1.0,857,857.0
114806,5.0,945,4725.0
114807,2.0,982,1964.0
114808,2.0,929,1858.0
114809,23.0,741,17043.0
114810,1.0,699,699.0
114811,2.0,809,1618.0
114812,2.0,905,1810.0
114813,1.0,751,751.0
114814,1.0,890,890.0
114815,6.0,761,4566.0
114816,1.0,663,663.0
114817,5.0,726,3630.0
114818,1.0,621,621.0
114819,2.0,708,1416.0
114820,1.0,617,617.0
114821,1.0,501,501.0
114822,1.0,559,559.0
114823,4.0,939,3756.0
114824,23.0,732,16836.0
114825,1.0,917,917.0
114826,1.0,939,939.0
114827,3.0,776,2328.0
114828,5.0,911,4555.0
114829,3.0,839,2517.0
114830,1.0,961,961.0
114831,3.0,650,1950.0
114832,1.0,779,779.0
114833,3.0,653,1959.0
114834,1.0,735,735.0
114835,1.0,595,595.0
114836,1.0,1000,1000.0
114837,2.0,884,1768.0
114838,2.0,650,1300.0
114839,1.0,962,962.0
114840,1.0,705,705.0
114841,1.0,854,854.0
114842,64.0,854,54656.0
114843,1.0,720,720.0
114844,1.0,827,827.0
114845,1.0,730,730.0
114846,1.0,540,540.0
114847,1.0,841,841.0
114848,2.0,529,1058.0
114849,2.0,874,1748.0
114850,1.0,693,693.0
114851,1.0,877,877.0
114852,1.0,725,725.0
114853,1.0,817,817.0
114854,2.0,755,1510.0
114855,4.0,751,3004.0
114856,2.0,997,1994.0
114857,1.0,569,569.0
114858,14.0,903,12642.0
114859,3.0,528,1584.0
114860,1.0,895,895.0
114861,1.0,715,715.0
114862,1.0,590,590.0
114863,2.0,539,1078.0
114864,6.0,733,4398.0
114865,4.0,884,3536.0
114866,1.0,745,745.0
114867,1.0,793,793.0
114868,6.0,516,3096.0
114869,1.0,760,760.0
114870,1.0,891,891.0
114871,2.0,899,1798.0
114872,1.0,762,762.0
114873,12.0,675,8100.0
114874,1.0,761,761.0
114875,2.0,618,1236.0
114876,3.0,963,2889.0
114877,2.0,775,1550.0
114878,2.0,843,1686.0
114879,2.0,627,1254.0
114880,1.0,990,990.0
114881,1.0,794,794.0
114882,9.0,725,6525.0
114883,1.0,665,665.0
114884,1.0,947,947.0
114885,4.0,829,3316.0
114886,2.0,850,1700.0
114887,20.0,543,10860.0
114888,66.0,539,35574.0
114889,10.0,872,8720.0
114890,118.0,553,65254.0
114891,196.0,540,105840.0
114892,1.0,936,936.0
114893,2.0,783,1566.0
114894,1.0,854,854.0
114895,2.0,797,1594.0
114896,1.0,550,550.0
114897,1.0,775,775.0
114898,1.0,542,542.0
114899,1.0,885,885.0
114900,1.0,958,958.0
114901,2.0,620,1240.0
114902,1.0,653,653.0
114903,2.0,951,1902.0
114904,2.0,884,1768.0
114905,6.0,505,3030.0
114906,1.0,622,622.0
114907,5.0,603,3015.0
114908,2.0,617,1234.0
114909,1.0,810,810.0
114910,1.0,724,724.0
114911,1.0,846,846.0
114912,1.0,594,594.0
114913,71.0,853,60563.0
114914,1.0,577,577.0
114915,2.0,843,1686.0
114916,4.0,666,2664.0
114917,3.0,578,1734.0
114918,2.0,926,1852.0
114919,147.0,591,86877.0
114920,1.0,882,882.0
114921,125.0,690,86250.0
114922,1.0,701,701.0
114923,1.0,896,896.0
114924,12.0,897,10764.0
114925,1.0,672,672.0
114926,45.0,643,28935.0
114927,33.0,568,18744.0
114928,1.0,886,886.0
114929,3.0,611,1833.0
114930,2.0,874,1748.0
114931,4.0,998,3992.0
114932,3.0,925,2775.0
114933,1.0,534,534.0
114934,2.0,509,1018.0
114935,1.0,782,782.0
114936,1.0,520,520.0
114937,3.0,944,2832.0
114938,1.0,635,635.0
114939,2.0,690,1380.0
114940,1.0,763,763.0
114941,1.0,928,928.0
114942,1.0,939,939.0
114943,2.0,607,1214.0
114944,3.0,814,2442.0
114945,6.0,869,5214.0
114946,1.0,707,707.0
114947,4.0,809,3236.0
114948,4.0,563,2252.0
114949,1.0,645,645.0
114950,1.0,538,538.0
114951,1.0,597,597.0
114952,1.0,632,632.0
114953,1.0,510,510.0
114954,5.0,656,3280.0
114955,1.0,539,539.0
114956,1.0,758,758.0
114957,4.0,502,2008.0
114958,2.0,941,1882.0
114959,30.0,741,22230.0
114960,3.0,989,2967.0
114961,2.0,876,1752.0
114962,2.0,922,1844.0
114963,1.0,721,721.0
114964,1.0,770,770.0
114965,3.0,704,2112.0
114966,1.0,957,957.0
114967,1.0,967,967.0
114968,1.0,561,561.0
114969,1.0,719,719.0
114970,2.0,676,1352.0
114971,5.0,890,4450.0
114972,24.0,737,17688.0
114973,2.0,876,1752.0
114974,48.0,836,40128.0
114975,36.0,753,27108.0
114976,1.0,734,734.0
114977,1.0,763,763.0
114978,2.0,692,1384.0
114979,1.0,705,705.0
114980,1.0,906,906.0
114981,9.0,583,5247.0
114982,2.0,769,1538.0
114983,1.0,614,614.0
114984,3.0,804,2412.0
114985,31.0,623,19313.0
114986,4.0,993,3972.0
114987,1.0,813,813.0
114988,1.0,989,989.0
114989,1.0,976,976.0
114990,1.0,521,521.0
114991,1.0,933,933.0
114992,1.0,819,819.0
114993,1.0,600,600.0
114994,1.0,625,625.0
114995,2.0,819,1638.0
114996,3.0,788,2364.0
114997,10.0,873,8730.0
114998,5.0,759,3795.0
114999,6.0,831,4986.0
115000,113.0,736,83168.0
115001,12.0,942,11304.0
115002,1.0,892,892.0
115003,1.0,919,919.0
115004,2.0,625,1250.0
115005,7.0,575,4025.0
115006,1.0,1000,1000.0
115007,6.0,533,3198.0
115008,3.0,759,2277.0
115009,1.0,533,533.0
115010,1.0,1000,1000.0
115011,1.0,743,743.0
115012,2.0,761,1522.0
115013,1.0,792,792.0
115014,3.0,767,2301.0
115015,291.0,816,237456.0
115016,9.0,898,8082.0
115017,2.0,635,1270.0
115018,5.0,862,4310.0
115019,1.0,573,573.0
115020,1.0,740,740.0
115021,2.0,791,1582.0
115022,40.0,607,24280.0
115023,2.0,714,1428.0
115024,6.0,606,3636.0
115025,782.0,996,778872.0
115026,5000.0,845,4225000.0
115027,120.0,826,99120.0
115028,120.0,983,117960.0
115029,22266.01,501,11155271.01
115030,7087.77,668,4734630.36
115031,22.57,936,21125.52
115032,90.0,776,69840.0
115033,20100.0,666,13386600.0
115034,278966.8,577,160963843.6
115035,392.025,809,317148.225
115036,845.4,702,593470.8
115037,11.653,776,9042.728
115038,158.344,942,149160.048
115039,2610.0,791,2064510.0
115040,478.0,668,319304.0
115041,1576.0,574,904624.0
115042,30.0,866,25980.0
115043,420.0,698,293160.0
115044,60.0,882,52920.0
115045,6.0,757,4542.0
115046,3.0,592,1776.0
115047,30.0,825,24750.0
115048,22.0,978,21516.0
115049,100.0,988,98800.0
115050,3200.0,630,2016000.0
115051,200.0,542,108400.0
115052,200.0,729,145800.0
115053,1200.0,736,883200.0
115054,2030.0,762,1546860.0
115055,184905.0,771,142561755.0
115056,48.0,923,44304.0
115057,31600.0,802,25343200.0
115058,200.0,843,168600.0
115059,165800.0,955,158339000.0
115060,55.0,695,38225.0
115061,41.0,606,24846.0
115062,2016.0,868,1749888.0
115063,2160.0,523,1129680.0
115064,130.0,554,72020.0
115065,5300.0,709,3757700.0
115066,1475.0,971,1432225.0
115067,48259.0,571,27555889.0
115068,20.0,590,11800.0
115069,30.0,996,29880.0
115070,1529.0,939,1435731.0
115071,460.0,687,316020.0
115072,96804.0,658,63697032.0
115073,250.0,997,249250.0
115074,20.0,669,13380.0
115075,110.0,629,69190.0
115076,182776.0,678,123922128.0
115077,2.0,520,1040.0
115078,4.0,609,2436.0
115079,1.0,987,987.0
115080,5.0,745,3725.0
115081,4.0,557,2228.0
115082,1.0,629,629.0
115083,1.0,678,678.0
115084,1.0,608,608.0
115085,1.0,683,683.0
115086,12.0,696,8352.0
115087,2.0,701,1402.0
115088,2.0,914,1828.0
115089,4.0,845,3380.0
115090,1.0,585,585.0
115091,4.0,779,3116.0
115092,2.0,883,1766.0
115093,2.0,684,1368.0
115094,2.0,822,1644.0
115095,1.0,826,826.0
115096,14.0,985,13790.0
115097,4.0,720,2880.0
115098,4.0,772,3088.0
115099,10.0,849,8490.0
115100,2.0,682,1364.0
115101,2.0,639,1278.0
115102,7.0,831,5817.0
115103,1.0,655,655.0
115104,4.0,712,2848.0
115105,20.0,890,17800.0
115106,2.0,630,1260.0
115107,33.0,686,22638.0
115108,3.0,795,2385.0
115109,1.0,991,991.0
115110,3.0,741,2223.0
115111,2.0,987,1974.0
115112,3.0,801,2403.0
115113,10.0,630,6300.0
115114,92.0,812,74704.0
115115,16.0,609,9744.0
115116,2.0,507,1014.0
115117,29.0,590,17110.0
115118,32.0,919,29408.0
115119,100.0,908,90800.0
115120,1.0,736,736.0
115121,7.0,805,5635.0
115122,58.0,854,49532.0
115123,2.0,857,1714.0
115124,1.0,969,969.0
115125,1.0,884,884.0
115126,1.0,551,551.0
115127,2.0,971,1942.0
115128,1.0,627,627.0
115129,1.0,502,502.0
115130,2.0,721,1442.0
115131,6.0,594,3564.0
115132,52.0,895,46540.0
115133,1.0,966,966.0
115134,1.0,556,556.0
115135,1.0,504,504.0
115136,2.0,983,1966.0
115137,4.0,798,3192.0
115138,2.0,891,1782.0
115139,1.0,653,653.0
115140,2.0,830,1660.0
115141,1.0,969,969.0
115142,20.0,638,12760.0
115143,50.0,530,26500.0
115144,10.0,647,6470.0
115145,10.0,623,6230.0
115146,52.0,923,47996.0
115147,41.0,614,25174.0
115148,4.0,637,2548.0
115149,3.0,731,2193.0
115150,8.0,872,6976.0
115151,29.0,966,28014.0
115152,40.0,666,26640.0
115153,1.0,775,775.0
115154,4.0,515,2060.0
115155,6.0,503,3018.0
115156,31.0,530,16430.0
115157,20.0,756,15120.0
115158,20.0,935,18700.0
115159,578.0,603,348534.0
115160,10.0,670,6700.0
115161,1.0,960,960.0
115162,15.0,829,12435.0
115163,2.0,800,1600.0
115164,530.0,617,327010.0
115165,1.0,688,688.0
115166,50.0,817,40850.0
115167,2.0,631,1262.0
115168,1.0,666,666.0
115169,4.0,766,3064.0
115170,2.0,782,1564.0
115171,40.0,999,39960.0
115172,70.0,565,39550.0
115173,6.0,625,3750.0
115174,1.0,952,952.0
115175,1.0,720,720.0
115176,1.0,594,594.0
115177,2.0,754,1508.0
115178,1.0,980,980.0
115179,1.0,672,672.0
115180,1.0,567,567.0
115181,1.0,508,508.0
115182,1.0,914,914.0
115183,2.0,561,1122.0
115184,1.0,542,542.0
115185,2.0,739,1478.0
115186,24.0,952,22848.0
115187,2.0,528,1056.0
115188,20.0,849,16980.0
115189,4.0,774,3096.0
115190,4.0,759,3036.0
115191,6.0,840,5040.0
115192,14.0,963,13482.0
115193,33.0,689,22737.0
115194,2.0,937,1874.0
115195,2.0,699,1398.0
115196,5.0,681,3405.0
115197,1.0,615,615.0
115198,20.0,814,16280.0
115199,1.0,705,705.0
115200,6.0,700,4200.0
115201,2.0,918,1836.0
115202,1.0,794,794.0
115203,400.0,525,210000.0
115204,62.0,814,50468.0
115205,4.0,654,2616.0
115206,72.0,924,66528.0
115207,1.0,817,817.0
115208,675.0,971,655425.0
115209,1.0,801,801.0
115210,139.0,863,119957.0
115211,8.0,570,4560.0
115212,1.0,674,674.0
115213,3.0,651,1953.0
115214,2.0,800,1600.0
115215,40.0,671,26840.0
115216,86.0,704,60544.0
115217,2.0,694,1388.0
115218,2.0,839,1678.0
115219,2.0,666,1332.0
115220,2.0,620,1240.0
115221,15.0,692,10380.0
115222,7.0,777,5439.0
115223,9.0,695,6255.0
115224,7.0,966,6762.0
115225,8.0,609,4872.0
115226,38.0,522,19836.0
115227,10.0,881,8810.0
115228,4.0,873,3492.0
115229,10.0,816,8160.0
115230,2.0,659,1318.0
115231,0.25,709,177.25
115232,1.0,672,672.0
115233,1.0,935,935.0
115234,2.0,648,1296.0
115235,1.0,601,601.0
115236,6.0,651,3906.0
115237,7.0,702,4914.0
115238,1.0,987,987.0
115239,1.0,853,853.0
115240,40.0,688,27520.0
115241,20.0,604,12080.0
115242,8.0,953,7624.0
115243,4.0,619,2476.0
115244,14.0,828,11592.0
115245,34.0,529,17986.0
115246,48.0,801,38448.0
115247,2.0,692,1384.0
115248,3.0,512,1536.0
115249,2.0,892,1784.0
115250,1.0,659,659.0
115251,36.0,721,25956.0
115252,20.0,901,18020.0
115253,1.0,675,675.0
115254,2.0,604,1208.0
115255,4.0,843,3372.0
115256,42.0,660,27720.0
115257,3.0,594,1782.0
115258,2.0,591,1182.0
115259,124.0,516,63984.0
115260,20.0,862,17240.0
115261,315.0,946,297990.0
115262,10.0,659,6590.0
115263,107.0,788,84316.0
115264,1.0,515,515.0
115265,2.0,858,1716.0
115266,15.0,823,12345.0
115267,276.0,839,231564.0
115268,40.0,671,26840.0
115269,10.0,960,9600.0
115270,2.0,880,1760.0
115271,1.0,521,521.0
115272,4.0,909,3636.0
115273,4.0,909,3636.0
115274,6.0,751,4506.0
115275,16.0,689,11024.0
115276,10.0,573,5730.0
115277,43.0,615,26445.0
115278,4.0,714,2856.0
115279,2.0,854,1708.0
115280,11.0,914,10054.0
115281,4.0,559,2236.0
115282,1.0,613,613.0
115283,6.0,784,4704.0
115284,1.0,618,618.0
115285,2.0,881,1762.0
115286,2.0,791,1582.0
115287,5.0,940,4700.0
115288,1.0,708,708.0
115289,78.0,685,53430.0
115290,7.0,667,4669.0
115291,2.0,621,1242.0
115292,12.0,774,9288.0
115293,4.0,838,3352.0
115294,3.0,906,2718.0
115295,14.0,936,13104.0
115296,5.0,574,2870.0
115297,9.0,716,6444.0
115298,4.0,537,2148.0
115299,4.0,500,2000.0
115300,2.0,930,1860.0
115301,4.0,757,3028.0
115302,12.0,773,9276.0
115303,14.0,837,11718.0
115304,4.0,771,3084.0
115305,2.0,985,1970.0
115306,5.0,700,3500.0
115307,4.0,953,3812.0
115308,8.0,688,5504.0
115309,2.0,823,1646.0
115310,7.0,684,4788.0
115311,26.0,765,19890.0
115312,4.0,768,3072.0
115313,18.0,644,11592.0
115314,2.0,508,1016.0
115315,6.0,938,5628.0
115316,8.0,629,5032.0
115317,30.0,574,17220.0
115318,26.0,811,21086.0
115319,26.0,984,25584.0
115320,12.0,855,10260.0
115321,8.0,567,4536.0
115322,40.0,557,22280.0
115323,2.0,608,1216.0
115324,2.0,934,1868.0
115325,4.0,727,2908.0
115326,2.0,774,1548.0
115327,2.0,642,1284.0
115328,7.0,891,6237.0
115329,2.0,693,1386.0
115330,2.0,582,1164.0
115331,2.0,951,1902.0
115332,1.0,868,868.0
115333,4.0,830,3320.0
115334,4.0,705,2820.0
115335,4.0,686,2744.0
115336,14.0,753,10542.0
115337,10.0,745,7450.0
115338,1.0,554,554.0
115339,20.0,717,14340.0
115340,2.0,720,1440.0
115341,37.0,679,25123.0
115342,203.0,728,147784.0
115343,2.0,810,1620.0
115344,4.0,797,3188.0
115345,1.0,537,537.0
115346,2.0,602,1204.0
115347,2.0,982,1964.0
115348,2.0,880,1760.0
115349,2.0,510,1020.0
115350,2.0,818,1636.0
115351,6.0,816,4896.0
115352,1.0,719,719.0
115353,26.0,584,15184.0
115354,2.0,511,1022.0
115355,3.0,794,2382.0
115356,46.0,802,36892.0
115357,1.0,838,838.0
115358,1.0,728,728.0
115359,26.0,680,17680.0
115360,2.0,710,1420.0
115361,1.0,513,513.0
115362,2.0,806,1612.0
115363,19.0,791,15029.0
115364,2.0,887,1774.0
115365,1.0,653,653.0
115366,4.0,919,3676.0
115367,2.0,545,1090.0
115368,2.0,638,1276.0
115369,2.0,648,1296.0
115370,12.0,549,6588.0
115371,5.0,908,4540.0
115372,2.0,916,1832.0
115373,25.0,835,20875.0
115374,5.0,691,3455.0
115375,6.0,999,5994.0
115376,5.0,661,3305.0
115377,4.0,909,3636.0
115378,10.0,586,5860.0
115379,1.0,923,923.0
115380,9.0,716,6444.0
115381,4.0,524,2096.0
115382,3.0,605,1815.0
115383,6.0,704,4224.0
115384,8.0,577,4616.0
115385,35.0,602,21070.0
115386,10.0,536,5360.0
115387,2.0,809,1618.0
115388,4.0,907,3628.0
115389,4.0,700,2800.0
115390,2.0,617,1234.0
115391,10.0,832,8320.0
115392,25.0,587,14675.0
115393,31.0,543,16833.0
115394,12.0,507,6084.0
115395,25.0,887,22175.0
115396,100.0,725,72500.0
115397,2.0,665,1330.0
115398,1.0,914,914.0
115399,2.0,521,1042.0
115400,1.0,839,839.0
115401,14.0,547,7658.0
115402,4.0,652,2608.0
115403,22.0,515,11330.0
115404,5.0,761,3805.0
115405,1.0,788,788.0
115406,2.0,961,1922.0
115407,0.67,987,661.29
115408,1.0,726,726.0
115409,4.0,678,2712.0
115410,4.0,544,2176.0
115411,78.0,595,46410.0
115412,1.0,724,724.0
115413,1.0,953,953.0
115414,1.0,630,630.0
115415,1.0,941,941.0
115416,2.0,501,1002.0
115417,2.0,720,1440.0
115418,2.0,835,1670.0
115419,3.0,654,1962.0
115420,6.0,735,4410.0
115421,110.0,607,66770.0
115422,1.0,953,953.0
115423,47.0,562,26414.0
115424,1.0,802,802.0
115425,1.0,683,683.0
115426,3.0,514,1542.0
115427,3.0,789,2367.0
115428,4.0,738,2952.0
115429,30.0,892,26760.0
115430,2.0,919,1838.0
115431,40.0,643,25720.0
115432,196.0,718,140728.0
115433,91.0,964,87724.0
115434,34.0,798,27132.0
115435,3.0,859,2577.0
115436,1.0,615,615.0
115437,1.0,701,701.0
115438,1.0,797,797.0
115439,39.0,926,36114.0
115440,2.0,915,1830.0
115441,1.0,762,762.0
115442,1.0,768,768.0
115443,6.0,602,3612.0
115444,2.0,974,1948.0
115445,8.0,957,7656.0
115446,10.0,703,7030.0
115447,1.0,752,752.0
115448,20.0,611,12220.0
