TransactionKey,DateKey,SpecieKey,MarketingKey,TermKey,ImporterKey,ExporterKey,Quantity,UnitPrice,TotalPrice
121247,20120925,5704,345,904,1219,1111,5.0,647,3235.0
121248,20130725,5708,345,904,1090,1016,31.0,708,21948.0
121249,20131018,5708,345,904,1107,1016,45.0,811,36495.0
121250,20100414,5708,346,967,1120,1016,25.0,709,17725.0
121251,20091030,5708,346,904,1250,1016,62.0,557,34534.0
121252,20130827,5708,335,904,1250,1111,15.0,865,12975.0
121253,20180202,5709,345,967,1248,1079,5.0,719,3595.0
121254,20101011,5709,336,904,1248,1111,178.0,739,131542.0
121255,20101130,5709,346,967,1012,1079,40.0,984,39360.0
121256,20100922,5709,346,904,1017,1016,26.0,677,17602.0
121257,20120316,5709,335,904,1017,1111,345.0,883,304635.0
121258,20170617,5709,345,904,1017,1111,6.0,791,4746.0
121259,20091007,5710,346,904,1021,1213,4.0,567,2268.0
121260,20100815,5709,346,904,1024,1016,43.0,531,22833.0
121261,20181129,5709,335,904,1024,1111,1237.0,670,828790.0
121262,20180702,5709,345,904,1024,1111,229.0,715,163735.0
121263,20100403,5709,336,904,1037,1111,70.0,793,55510.0
121264,20141125,5709,335,904,1034,1111,625.0,814,508750.0
121265,20111026,5709,346,904,1034,1111,57.0,617,35169.0
121266,20131010,5711,345,904,1034,1250,10.0,763,7630.0
121267,20110831,5712,346,904,1034,1250,33.0,839,27687.0
121268,20121108,5709,335,904,1043,1111,2612.0,839,2191468.0
121269,20160427,5709,345,904,1043,1111,152.0,872,132544.0
121270,20110329,5711,338,904,1043,1250,4.0,989,3956.0
121271,20101028,5711,346,904,1043,1250,14.0,894,12516.0
121272,20130812,5709,335,904,1230,1111,225.0,931,209475.0
121273,20090904,5709,346,904,1230,1111,17.0,892,15164.0
121274,20150427,5712,335,904,1049,1250,45.0,726,32670.0
121275,20170911,5712,337,904,1049,1250,5.0,637,3185.0
121276,20100404,5712,346,904,1049,1250,8.0,977,7816.0
121277,20150217,5713,337,904,1049,1250,5.0,641,3205.0
121278,20170122,5709,345,967,1050,1016,550.0,695,382250.0
121279,20110814,5709,336,967,1050,1111,1210.0,516,624360.0
121280,20140710,5709,335,904,1050,1111,2632.0,798,2100336.0
121281,20100604,5709,346,904,1050,1111,62.0,597,37014.0
121282,20180831,5711,345,904,1058,1250,59.0,856,50504.0
121283,20140716,5712,345,904,1058,1250,14.0,653,9142.0
121284,20140323,5709,345,904,1062,1111,12.0,727,8724.0
121285,20140923,5709,345,904,1063,1016,3.0,845,2535.0
121286,20160617,5709,335,904,1063,1111,294.0,867,254898.0
121287,20091120,5709,346,904,1063,1111,15.0,982,14730.0
121288,20111029,5709,346,904,1090,1016,666.0,863,574758.0
121289,20091108,5709,346,904,1090,1079,15.0,744,11160.0
121290,20170106,5709,335,904,1090,1153,31.0,895,27745.0
121291,20100624,5709,336,904,1090,1111,5393.0,912,4918416.0
121292,20150119,5709,345,904,1090,1111,2117.0,811,1716887.0
121293,20111228,5709,346,967,1065,1016,100.0,676,67600.0
121294,20180831,5709,345,904,1065,1016,2030.0,911,1849330.0
121295,20150705,5709,335,967,1065,1079,35.0,676,23660.0
121296,20110404,5709,346,967,1065,1079,140.0,768,107520.0
121297,20110611,5709,336,967,1065,1111,60.0,955,57300.0
121298,20180525,5709,345,967,1065,1111,50.0,597,29850.0
121299,20171003,5709,335,904,1065,1111,1266.0,789,998874.0
121300,20181027,5709,345,904,1065,1111,224.0,502,112448.0
121301,20090616,5712,336,904,1068,1250,3.0,976,2928.0
121302,20180729,5709,345,904,1005,1111,5.0,889,4445.0
121303,20150617,5709,345,904,1223,1016,6.0,864,5184.0
121304,20161003,5709,335,904,1223,1111,545.0,884,481780.0
121305,20180321,5709,345,904,1223,1111,66.0,942,62172.0
121306,20130602,5709,345,904,1081,1016,770.0,525,404250.0
121307,20180805,5709,345,904,1081,1079,125.0,759,94875.0
121308,20090813,5709,336,904,1081,1111,9692.0,587,5689204.0
121309,20130515,5709,345,904,1081,1111,560.0,774,433440.0
121310,20141219,5709,345,904,1249,1016,768.0,603,463104.0
121311,20121017,5709,345,904,1249,1079,53.0,707,37471.0
121312,20100210,5709,336,904,1249,1111,14640.0,579,8476560.0
121313,20161017,5709,345,904,1249,1111,1742.0,800,1393600.0
121314,20120506,5712,335,904,1099,1249,10.0,719,7190.0
121315,20120104,5709,335,904,1093,1111,85.0,813,69105.0
121316,20100810,5711,346,904,1098,1250,25.0,601,15025.0
121317,20180605,5712,335,904,1098,1250,9.0,970,8730.0
121318,20100227,5712,346,904,1098,1250,10.0,798,7980.0
121319,20170920,5709,345,904,1107,1016,529.0,802,424258.0
121320,20170426,5709,335,904,1107,1111,2086.0,836,1743896.0
121321,20180307,5709,345,904,1107,1111,43.0,530,22790.0
121322,20090306,5709,346,967,1107,1143,30.0,772,23160.0
121323,20130602,5709,335,904,1115,1111,500.0,842,421000.0
121324,20100819,5709,336,904,1117,1111,138.0,670,92460.0
121325,20170323,5709,345,904,1117,1111,8.0,562,4496.0
121326,20150904,5709,335,904,1110,1111,165.0,553,91245.0
121327,20130803,5709,345,904,1110,1111,12.0,765,9180.0
121328,20140807,5709,335,904,1113,1111,455.0,962,437710.0
121329,20121130,5709,345,904,1113,1111,6.0,815,4890.0
121330,20090114,5712,336,904,1109,1249,14.0,530,7420.0
121331,20121105,5709,345,904,1118,1016,167.0,874,145958.0
121332,20130719,5709,335,904,1118,1111,7389.0,578,4270842.0
121333,20150926,5709,345,904,1118,1111,580.0,658,381640.0
121334,20171103,5712,345,904,1121,1249,10.0,610,6100.0
121335,20130926,5709,345,967,1120,1016,696.0,801,557496.0
121336,20160924,5709,345,967,1120,1079,25.0,827,20675.0
121337,20120627,5709,335,967,1120,1111,435.0,968,421080.0
121338,20180520,5709,345,967,1120,1111,185.0,791,146335.0
121339,20160701,5709,335,904,1120,1111,418.0,911,380798.0
121340,20140527,5709,345,904,1120,1111,236.0,854,201544.0
121341,20170222,5709,335,904,1127,1111,836.0,842,703912.0
121342,20170813,5709,345,904,1127,1111,24.0,976,23424.0
121343,20100930,5709,336,904,1128,1111,40.0,972,38880.0
121344,20140222,5709,335,904,1132,1111,75.0,743,55725.0
121345,20150102,5709,345,904,1159,1111,5.0,623,3115.0
121346,20150106,5709,345,967,1139,1111,5.0,508,2540.0
121347,20100706,5709,336,904,1139,1111,65.0,968,62920.0
121348,20120419,5709,335,904,1152,1111,160.0,788,126080.0
121349,20181124,5711,345,904,1152,1250,31.0,971,30101.0
121350,20090824,5712,336,904,1152,1250,93.0,868,80724.0
121351,20120702,5712,345,904,1152,1250,19.0,543,10317.0
121352,20111231,5714,346,904,1152,1250,85.0,872,74120.0
121353,20150716,5709,345,967,1143,1016,15.0,997,14955.0
121354,20171202,5709,345,967,1143,1079,25.0,647,16175.0
121355,20130626,5709,331,967,1143,1111,4.0,932,3728.0
121356,20130428,5709,335,904,1143,1111,59.0,873,51507.0
121357,20150413,5709,345,904,1143,1111,3.0,975,2925.0
121358,20100319,5709,346,904,1165,1016,1022.0,541,552902.0
121359,20180612,5709,345,904,1165,1079,150.0,660,99000.0
121360,20181103,5709,335,904,1165,1153,45.0,968,43560.0
121361,20091102,5709,336,904,1165,1111,5860.0,881,5162660.0
121362,20140606,5709,345,904,1165,1111,397.0,915,363255.0
121363,20171221,5709,335,967,1175,1111,94.0,958,90052.0
121364,20130820,5709,345,967,1175,1111,3.0,878,2634.0
121365,20160827,5709,335,904,1175,1111,305.0,690,210450.0
121366,20141231,5709,345,904,1175,1111,40.0,633,25320.0
121367,20121019,5712,335,967,1175,1229,52.0,637,33124.0
121368,20170629,5712,335,904,1175,1229,17.0,874,14858.0
121369,20160316,5709,345,967,1168,1016,10.0,703,7030.0
121370,20130611,5709,345,967,1168,1079,125.0,709,88625.0
121371,20100920,5709,336,967,1168,1111,5.0,756,3780.0
121372,20110627,5709,346,967,1168,1111,5.0,518,2590.0
121373,20130225,5709,335,904,1168,1111,40.0,885,35400.0
121374,20150821,5709,345,904,1168,1111,5.0,544,2720.0
121375,20160422,5709,335,904,1184,1111,86.0,870,74820.0
121376,20140625,5709,345,904,1184,1111,4.0,638,2552.0
121377,20180120,5709,335,904,1177,1111,10.0,910,9100.0
121378,20140704,5709,335,904,1187,1111,3134.0,722,2262748.0
121379,20130513,5709,345,904,1187,1111,73.0,650,47450.0
121380,20100725,5709,336,904,1188,1111,8.0,845,6760.0
121381,20110312,5709,336,904,1190,1111,60.0,838,50280.0
121382,20170118,5709,345,904,1190,1111,1.0,696,696.0
121383,20160209,5709,345,967,1192,1111,10.0,554,5540.0
121384,20120217,5709,345,904,1192,1111,10.0,576,5760.0
121385,20090318,5715,346,904,1210,1143,10.0,553,5530.0
121386,20121221,5709,345,967,1210,1143,10.0,818,8180.0
121387,20100309,5709,336,904,1193,1111,328.0,595,195160.0
121388,20130725,5709,345,904,1193,1111,6.0,509,3054.0
121389,20090309,5709,336,904,1229,1111,505.0,953,481265.0
121390,20140303,5709,345,904,1229,1111,88.0,529,46552.0
121391,20110731,5709,346,904,1213,1016,1070.0,850,909500.0
121392,20090503,5709,346,904,1213,1079,200.0,809,161800.0
121393,20110423,5709,336,904,1213,1111,1048.0,736,771328.0
121394,20100501,5709,346,904,1213,1239,5.0,605,3025.0
121395,20150318,5709,345,967,1204,1016,55.0,980,53900.0
121396,20090323,5709,336,967,1204,1111,790.0,500,395000.0
121397,20121022,5709,335,904,1235,1111,75.0,631,47325.0
121398,20150224,5709,335,967,1242,1111,138.0,605,83490.0
121399,20181229,5709,335,904,1242,1111,565.0,705,398325.0
121400,20160219,5709,345,904,1242,1111,2.0,676,1352.0
121401,20100207,5712,336,904,1240,1250,5.0,564,2820.0
121402,20180329,5712,345,904,1240,1250,13.0,750,9750.0
121403,20180511,5709,335,904,1232,1111,720.0,507,365040.0
121404,20091127,5709,346,904,1232,1111,16.0,606,9696.0
121405,20150311,5709,345,967,1232,1143,310.0,956,296360.0
121406,20110811,5709,336,904,1247,1111,56.0,758,42448.0
121407,20180217,5709,345,904,1247,1111,2.0,764,1528.0
121408,20160325,5712,345,904,1250,1016,34.0,927,31518.0
121409,20151118,5709,345,967,1250,1016,10.0,563,5630.0
121410,20180920,5709,331,904,1250,1016,38.0,771,29298.0
121411,20101121,5709,346,904,1250,1016,6669.0,936,6242184.0
121412,20140215,5709,345,904,1250,1079,678.0,627,425106.0
121413,20110114,5709,336,904,1250,1153,123.0,817,100491.0
121414,20170709,5709,284,904,1250,1111,38.0,563,21394.0
121415,20110510,5709,332,904,1250,1111,737.0,527,388399.0
121416,20100614,5709,336,904,1250,1111,52901.0,659,34861759.0
121417,20141211,5709,337,904,1250,1111,2.0,754,1508.0
121418,20090719,5709,346,904,1250,1111,15814.0,506,8001884.0
121419,20180327,5712,335,904,1250,1119,15.0,977,14655.0
121420,20100709,5716,332,904,1250,1147,566.0,793,448838.0
121421,20111003,5709,346,967,1250,1143,50.0,692,34600.0
121422,20090114,5709,346,904,1250,1143,24.0,662,15888.0
121423,20171123,5709,345,904,1250,1239,295.0,777,229215.0
121424,20131220,5709,335,904,1219,1111,235.0,977,229595.0
121425,20160615,5709,345,904,1219,1111,21.0,625,13125.0
121426,20161114,5717,345,967,1248,1079,5.0,850,4250.0
121427,20160211,5717,335,904,1248,1111,105.0,722,75810.0
121428,20140327,5717,345,967,1012,1016,6.0,844,5064.0
121429,20130930,5717,345,967,1012,1079,40.0,985,39400.0
121430,20161121,5717,335,967,1012,1111,5.0,766,3830.0
121431,20120715,5717,335,904,1012,1111,20.0,811,16220.0
121432,20170525,5717,335,904,1017,1111,48.0,893,42864.0
121433,20090323,5717,336,904,1024,1111,40.0,608,24320.0
121434,20160603,5717,335,904,1034,1111,156.0,555,86580.0
121435,20170903,5717,345,904,1034,1111,23.0,796,18308.0
121436,20180414,5717,345,904,1034,1250,5.0,987,4935.0
121437,20170119,5717,335,904,1043,1111,730.0,743,542390.0
121438,20130709,5717,345,904,1043,1111,52.0,963,50076.0
121439,20170611,5717,335,904,1230,1111,141.0,918,129438.0
121440,20110520,5717,346,904,1230,1111,37.0,924,34188.0
121441,20140604,5718,335,904,1049,1250,34.0,621,21114.0
121442,20141121,5717,335,967,1050,1111,70.0,906,63420.0
121443,20170809,5717,335,904,1050,1111,646.0,690,445740.0
121444,20150420,5717,345,904,1050,1111,27.0,787,21249.0
121445,20120503,5719,345,904,1058,1250,6.0,602,3612.0
121446,20180417,5720,345,904,1058,1250,5.0,957,4785.0
121447,20110905,5717,336,904,1063,1111,119.0,718,85442.0
121448,20120825,5717,345,904,1090,1016,33.0,548,18084.0
121449,20100113,5717,346,904,1090,1079,20.0,752,15040.0
121450,20170419,5717,335,904,1090,1111,1049.0,875,917875.0
121451,20130119,5717,345,904,1090,1111,45.0,692,31140.0
121452,20160601,5717,345,904,1065,1016,1200.0,690,828000.0
121453,20100223,5717,336,967,1065,1111,50.0,727,36350.0
121454,20171227,5717,345,967,1065,1111,50.0,956,47800.0
121455,20160724,5717,335,904,1065,1111,385.0,574,220990.0
121456,20180808,5717,345,904,1223,1079,7.0,642,4494.0
121457,20130422,5717,335,904,1223,1111,431.0,595,256445.0
121458,20140421,5717,345,904,1223,1111,1.0,841,841.0
121459,20151230,5717,335,904,1081,1111,5243.0,855,4482765.0
121460,20100426,5717,346,904,1249,1016,35.0,682,23870.0
121461,20140902,5717,345,904,1249,1079,31.0,561,17391.0
121462,20110313,5717,336,904,1249,1111,3699.0,542,2004858.0
121463,20110428,5718,336,904,1099,1249,10.0,813,8130.0
121464,20110620,5717,336,904,1093,1111,330.0,898,296340.0
121465,20100906,5719,346,904,1098,1250,4.0,925,3700.0
121466,20110212,5718,336,904,1098,1250,3.0,740,2220.0
121467,20150730,5717,335,904,1107,1111,275.0,834,229350.0
121468,20111230,5717,346,904,1107,1111,2.0,679,1358.0
121469,20150402,5717,335,904,1115,1111,201.0,797,160197.0
121470,20150306,5717,335,904,1117,1111,147.0,886,130242.0
121471,20180304,5717,345,904,1117,1111,9.0,690,6210.0
121472,20161223,5717,335,904,1110,1111,15.0,915,13725.0
121473,20161027,5717,345,904,1110,1111,8.0,850,6800.0
121474,20090816,5717,336,904,1113,1111,149.0,946,140954.0
121475,20171212,5717,345,904,1113,1111,21.0,775,16275.0
121476,20130423,5717,335,904,1118,1111,1917.0,526,1008342.0
121477,20130417,5717,335,904,1122,1111,38.0,658,25004.0
121478,20100324,5717,346,967,1120,1016,53.0,531,28143.0
121479,20180520,5717,345,967,1120,1079,20.0,628,12560.0
121480,20090127,5717,336,967,1120,1111,110.0,677,74470.0
121481,20090405,5717,346,967,1120,1111,100.0,605,60500.0
121482,20090724,5717,336,904,1120,1111,195.0,981,191295.0
121483,20090623,5717,346,904,1120,1111,149.0,654,97446.0
121484,20130504,5717,335,904,1127,1111,381.0,649,247269.0
121485,20110327,5717,346,904,1127,1111,13.0,672,8736.0
121486,20140905,5717,335,904,1132,1111,73.0,956,69788.0
121487,20151213,5717,335,904,1139,1111,25.0,717,17925.0
121488,20110820,5717,336,904,1152,1111,20.0,943,18860.0
121489,20091126,5721,346,904,1152,1250,12.0,629,7548.0
121490,20170502,5722,345,904,1152,1250,13.0,977,12701.0
121491,20111001,5717,346,967,1143,1016,15.0,866,12990.0
121492,20120812,5717,345,967,1143,1079,20.0,574,11480.0
121493,20120630,5717,335,904,1143,1111,40.0,612,24480.0
121494,20181001,5717,345,904,1143,1111,2.0,721,1442.0
121495,20090920,5717,332,967,1143,1239,5.0,742,3710.0
121496,20131215,5717,335,904,1165,1111,1582.0,689,1089998.0
121497,20171126,5717,345,904,1165,1111,36.0,819,29484.0
121498,20180824,5717,335,967,1175,1111,32.0,999,31968.0
121499,20140121,5717,335,904,1175,1111,104.0,748,77792.0
121500,20120830,5718,335,967,1175,1229,14.0,880,12320.0
121501,20140606,5718,335,904,1175,1229,14.0,817,11438.0
121502,20150701,5717,345,967,1168,1079,100.0,593,59300.0
121503,20171220,5717,345,967,1168,1111,5.0,656,3280.0
121504,20100417,5717,336,904,1168,1111,33.0,977,32241.0
121505,20100627,5717,346,904,1168,1111,5.0,935,4675.0
121506,20160917,5717,335,904,1184,1111,11.0,847,9317.0
121507,20181201,5717,335,904,1177,1111,10.0,594,5940.0
121508,20090105,5717,346,904,1177,1111,1.0,960,960.0
121509,20140624,5717,335,967,1187,1111,310.0,786,243660.0
121510,20161105,5717,335,904,1187,1111,955.0,932,890060.0
121511,20170917,5717,345,904,1187,1111,1.0,702,702.0
121512,20140509,5717,335,904,1188,1111,12.0,548,6576.0
121513,20151203,5717,335,904,1190,1111,110.0,621,68310.0
121514,20180317,5717,335,904,1193,1111,241.0,950,228950.0
121515,20160525,5717,345,904,1193,1111,3.0,979,2937.0
121516,20180426,5717,335,904,1229,1111,207.0,740,153180.0
121517,20120106,5717,345,904,1213,1016,20.0,914,18280.0
121518,20171123,5717,345,904,1213,1079,200.0,509,101800.0
121519,20120301,5717,335,904,1213,1111,275.0,635,174625.0
121520,20120630,5717,345,967,1204,1016,81.0,905,73305.0
121521,20180107,5717,345,967,1204,1239,6.0,821,4926.0
121522,20161011,5717,335,904,1235,1111,5.0,782,3910.0
121523,20141113,5717,335,967,1242,1111,73.0,904,65992.0
121524,20150218,5717,345,967,1242,1111,36.0,595,21420.0
121525,20140319,5717,335,904,1242,1111,213.0,821,174873.0
121526,20090725,5717,346,904,1242,1111,32.0,691,22112.0
121527,20130126,5718,345,904,1240,1250,6.0,873,5238.0
121528,20170830,5717,335,904,1232,1111,85.0,859,73015.0
121529,20120906,5717,345,904,1232,1111,8.0,720,5760.0
121530,20160520,5718,345,904,1250,1016,46.0,906,41676.0
121531,20181110,5717,345,967,1250,1016,10.0,519,5190.0
121532,20091208,5717,346,904,1250,1016,6367.0,783,4985361.0
121533,20110913,5717,346,904,1250,1079,667.0,950,633650.0
121534,20110526,5717,332,904,1250,1111,197.0,805,158585.0
121535,20090911,5717,336,904,1250,1111,13353.0,803,10722459.0
121536,20090811,5717,338,904,1250,1111,9.0,519,4671.0
121537,20110325,5717,346,904,1250,1111,4896.0,507,2482272.0
121538,20140823,5717,337,904,1250,1239,8.0,773,6184.0
121539,20151113,5717,345,904,1250,1239,356.0,714,254184.0
121540,20130418,5717,335,904,1219,1111,235.0,768,180480.0
121541,20090826,5717,346,904,1219,1111,22.0,760,16720.0
121542,20120907,5723,335,904,1248,1111,10.0,941,9410.0
121543,20110703,5723,346,904,1248,1111,8.0,799,6392.0
121544,20110319,5723,346,967,1248,1239,16.0,852,13632.0
121545,20120924,5723,335,967,1012,1111,5.0,949,4745.0
121546,20180806,5723,335,904,1012,1111,20.0,817,16340.0
121547,20140706,5723,335,904,1017,1111,33.0,594,19602.0
121548,20120425,5723,335,904,1024,1111,260.0,917,238420.0
121549,20090526,5723,336,904,1034,1111,10.0,665,6650.0
121550,20100429,5723,346,904,1034,1111,4.0,913,3652.0
121551,20151011,5723,335,904,1043,1111,417.0,918,382806.0
121552,20130721,5723,345,904,1043,1111,138.0,827,114126.0
121553,20170208,5723,345,904,1230,1111,15.0,614,9210.0
121554,20170526,5723,345,967,1050,1111,7.0,513,3591.0
121555,20130101,5723,335,904,1050,1111,194.0,817,158498.0
121556,20180407,5723,345,904,1050,1111,26.0,741,19266.0
121557,20120922,5723,335,904,1063,1111,134.0,513,68742.0
121558,20120321,5723,335,904,1090,1111,759.0,600,455400.0
121559,20150709,5723,345,904,1090,1111,6.0,661,3966.0
121560,20181003,5723,335,967,1065,1111,20.0,740,14800.0
121561,20171011,5723,335,904,1065,1111,110.0,515,56650.0
121562,20170312,5723,335,904,1223,1111,60.0,855,51300.0
121563,20180525,5723,335,904,1081,1111,4062.0,592,2404704.0
121564,20180322,5723,335,904,1249,1111,1751.0,555,971805.0
121565,20151203,5723,335,904,1093,1111,280.0,723,202440.0
121566,20180212,5724,345,904,1098,1250,4.0,920,3680.0
121567,20181031,5723,335,904,1107,1111,148.0,604,89392.0
121568,20150425,5723,345,904,1107,1111,62.0,596,36952.0
121569,20090710,5723,336,904,1115,1111,120.0,848,101760.0
121570,20171110,5723,335,904,1117,1111,95.0,984,93480.0
121571,20170711,5723,345,904,1117,1111,49.0,859,42091.0
121572,20100506,5723,346,904,1110,1111,9.0,511,4599.0
121573,20100724,5723,336,904,1113,1111,115.0,856,98440.0
121574,20130821,5723,345,904,1113,1111,8.0,648,5184.0
121575,20090216,5723,336,904,1118,1111,393.0,553,217329.0
121576,20100214,5723,336,967,1120,1111,90.0,639,57510.0
121577,20120605,5723,345,967,1120,1111,142.0,655,93010.0
121578,20171215,5723,335,904,1120,1111,110.0,786,86460.0
121579,20150729,5723,345,904,1120,1111,157.0,900,141300.0
121580,20170630,5723,335,904,1127,1111,705.0,810,571050.0
121581,20140405,5723,345,904,1127,1111,7.0,953,6671.0
121582,20131104,5723,335,904,1128,1111,10.0,723,7230.0
121583,20180530,5723,345,904,1130,1111,4.0,675,2700.0
121584,20170208,5723,335,904,1132,1111,20.0,567,11340.0
121585,20151207,5725,345,904,1152,1250,49.0,512,25088.0
121586,20100918,5723,346,904,1143,1111,1.0,578,578.0
121587,20110409,5723,336,904,1165,1111,1142.0,552,630384.0
121588,20121023,5723,345,904,1165,1111,9.0,723,6507.0
121589,20170825,5723,335,904,1175,1111,20.0,618,12360.0
121590,20161018,5723,345,904,1175,1111,6.0,534,3204.0
121591,20110520,5724,336,967,1175,1229,11.0,598,6578.0
121592,20130729,5724,335,904,1175,1229,11.0,817,8987.0
121593,20101225,5723,346,967,1168,1111,5.0,768,3840.0
121594,20170531,5723,335,904,1168,1111,15.0,803,12045.0
121595,20161025,5723,345,904,1168,1111,5.0,585,2925.0
121596,20150417,5723,335,967,1187,1111,325.0,963,312975.0
121597,20090704,5723,336,904,1187,1111,905.0,747,676035.0
121598,20110520,5723,346,904,1187,1111,1.0,922,922.0
121599,20150418,5723,335,904,1190,1111,20.0,725,14500.0
