SpecieID,AppClass,Taxon,Class,Order_Info,Family,Genus,Origin
4724,II,Stichopathes spinosa,Anthozoa,Antipatharia,Antipathidae,Stichopathes,KR
4725,II,Aotus spp.,Mammalia,Primates,Aotidae,Aotus,
4726,II,Aotus lemurinus,Mammalia,Primates,Aotidae,Aotus,CH
4727,II,Aotus lemurinus,Mammalia,Primates,Aotidae,Aotus,
4728,II,Aotus nancymaae,Mammalia,Primates,Aotidae,Aotus,
4729,II,Aotus trivirgatus,Mammalia,Primates,Aotidae,Aotus,XX
4730,II,Acanthopathes spp.,Anthozoa,Antipatharia,Aphanipathidae,Acanthopathes,XX
4731,II,Aphanipathes verticillata,Anthozoa,Antipatharia,Aphanipathidae,Aphanipathes,
4732,II,Elatopathes abietina,Anthozoa,Antipatharia,Aphanipathidae,Elatopathes,
4733,II,Apocynaceae spp.,,Gentianales,Apocynaceae,,
4734,II,Hoodia spp.,,Gentianales,Apocynaceae,Hoodia,
4735,II,Hoodia gordonii,,Gentianales,Apocynaceae,Hoodia,ZA
4736,II,Hoodia gordonii,,Gentianales,Apocynaceae,Hoodia,
4737,II,Pachypodium spp.,,Gentianales,Apocynaceae,Pachypodium,
4738,II,Pachypodium spp.,,Gentianales,Apocynaceae,Pachypodium,MG
4739,II,Pachypodium bispinosum,,Gentianales,Apocynaceae,Pachypodium,
4740,II,Pachypodium bispinosum,,Gentianales,Apocynaceae,Pachypodium,ZA
4741,II,Pachypodium bispinosum,,Gentianales,Apocynaceae,Pachypodium,BE
4742,II,Pachypodium brevicaule,,Gentianales,Apocynaceae,Pachypodium,
4743,II,Pachypodium brevicaule,,Gentianales,Apocynaceae,Pachypodium,MG
4744,II,Pachypodium densiflorum,,Gentianales,Apocynaceae,Pachypodium,
4745,II,Pachypodium densiflorum,,Gentianales,Apocynaceae,Pachypodium,MG
4746,II,Pachypodium eburneum,,Gentianales,Apocynaceae,Pachypodium,
4747,II,Pachypodium enigmaticum,,Gentianales,Apocynaceae,Pachypodium,
4748,II,Pachypodium geayi,,Gentianales,Apocynaceae,Pachypodium,
4749,II,Pachypodium horombense,,Gentianales,Apocynaceae,Pachypodium,
4750,II,Pachypodium horombense,,Gentianales,Apocynaceae,Pachypodium,MG
4751,II,Pachypodium inopinatum,,Gentianales,Apocynaceae,Pachypodium,
4752,II,Pachypodium lamerei,,Gentianales,Apocynaceae,Pachypodium,
4753,II,Pachypodium lamerei,,Gentianales,Apocynaceae,Pachypodium,ES
4754,II,Pachypodium lealii,,Gentianales,Apocynaceae,Pachypodium,ZA
4755,II,Pachypodium lealii,,Gentianales,Apocynaceae,Pachypodium,
4756,II,Pachypodium namaquanum,,Gentianales,Apocynaceae,Pachypodium,
4757,II,Pachypodium namaquanum,,Gentianales,Apocynaceae,Pachypodium,ZA
4758,II,Pachypodium rosulatum,,Gentianales,Apocynaceae,Pachypodium,
4759,II,Pachypodium rosulatum,,Gentianales,Apocynaceae,Pachypodium,MG
4760,II,Pachypodium rutenbergianum,,Gentianales,Apocynaceae,Pachypodium,
4761,II,Pachypodium rutenbergianum,,Gentianales,Apocynaceae,Pachypodium,IT
4762,II,Pachypodium succulentum,,Gentianales,Apocynaceae,Pachypodium,
4763,II,Pachypodium succulentum,,Gentianales,Apocynaceae,Pachypodium,ZA
4764,II,Pachypodium succulentum,,Gentianales,Apocynaceae,Pachypodium,BE
4765,II,Pachypodium succulentum,,Gentianales,Apocynaceae,Pachypodium,MG
4766,II,Rauvolfia serpentina,,Gentianales,Apocynaceae,Rauvolfia,IN
4767,II,Rauvolfia serpentina,,Gentianales,Apocynaceae,Rauvolfia,
4768,II,Panax spp.,,Apiales,Araliaceae,Panax,XX
4769,II,Panax ginseng,,Apiales,Araliaceae,Panax,CA
4770,II,Panax ginseng,,Apiales,Araliaceae,Panax,US
4771,II,Panax ginseng,,Apiales,Araliaceae,Panax,XX
4772,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,CA
4773,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,
4774,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,CN
4775,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,US
4776,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,XX
4777,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,XV
4778,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,BR
4779,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,
4780,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CO
4781,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PE
4782,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,XX
4783,II,Allobates femoralis,Amphibia,Anura,Aromobatidae,Allobates,
4784,II,Stephanocoenia intersepta,Anthozoa,Scleractinia,Astrocoeniidae,Stephanocoenia,
4785,II,Alouatta caraya,Mammalia,Primates,Atelidae,Alouatta,
4786,II,Alouatta sara,Mammalia,Primates,Atelidae,Alouatta,
4787,II,Alouatta seniculus,Mammalia,Primates,Atelidae,Alouatta,
4788,II,Ateles belzebuth,Mammalia,Primates,Atelidae,Ateles,
4789,II,Ateles chamek,Mammalia,Primates,Atelidae,Ateles,
4790,II,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,
4791,II,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,DE
4792,II,Lagothrix spp.,Mammalia,Primates,Atelidae,Lagothrix,
4793,II,Lagothrix cana,Mammalia,Primates,Atelidae,Lagothrix,
4794,II,Lagothrix lagotricha,Mammalia,Primates,Atelidae,Lagothrix,
4795,II,Lagothrix poeppigii,Mammalia,Primates,Atelidae,Lagothrix,
4796,II,Balaeniceps rex,Aves,Ciconiiformes,Balaenicipitidae,Balaeniceps,
4797,II,Balaeniceps rex,Aves,Ciconiiformes,Balaenicipitidae,Balaeniceps,TZ
4798,II,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,
4799,II,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,GL
4800,II,Podophyllum hexandrum,,Ranunculales,Berberidaceae,Podophyllum,
4801,II,Podophyllum hexandrum,,Ranunculales,Berberidaceae,Podophyllum,CN
4802,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,
4803,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,CO
4804,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,CA
4805,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,SR
4806,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,GY
4807,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,DE
4808,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,RU
4809,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,XX
4810,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,SK
4811,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,DM
4812,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,LC
4813,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,US
4814,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,BR
4815,II,Boidae spp.,Reptilia,Serpentes,Boidae,,XX
4816,II,Boidae spp.,Reptilia,Serpentes,Boidae,,
4817,II,Calabaria reinhardtii,Reptilia,Serpentes,Boidae,Calabaria,
4818,II,Calabaria reinhardtii,Reptilia,Serpentes,Boidae,Calabaria,GH
4819,II,Calabaria reinhardtii,Reptilia,Serpentes,Boidae,Calabaria,TG
4820,II,Candoia aspera,Reptilia,Serpentes,Boidae,Candoia,
4821,II,Candoia bibroni,Reptilia,Serpentes,Boidae,Candoia,
4822,II,Candoia carinata,Reptilia,Serpentes,Boidae,Candoia,
4823,II,Candoia carinata,Reptilia,Serpentes,Boidae,Candoia,SB
4824,II,Candoia carinata,Reptilia,Serpentes,Boidae,Candoia,ID
4825,II,Candoia carinata,Reptilia,Serpentes,Boidae,Candoia,XX
4826,II,Candoia paulsoni,Reptilia,Serpentes,Boidae,Candoia,
4827,II,Corallus batesii,Reptilia,Serpentes,Boidae,Corallus,
4828,II,Corallus caninus,Reptilia,Serpentes,Boidae,Corallus,GY
4829,II,Corallus caninus,Reptilia,Serpentes,Boidae,Corallus,
4830,II,Corallus caninus,Reptilia,Serpentes,Boidae,Corallus,XX
4831,II,Corallus grenadensis,Reptilia,Serpentes,Boidae,Corallus,
4832,II,Corallus hortulanus,Reptilia,Serpentes,Boidae,Corallus,
4833,II,Corallus hortulanus,Reptilia,Serpentes,Boidae,Corallus,GY
4834,II,Corallus ruschenbergerii,Reptilia,Serpentes,Boidae,Corallus,CZ
4835,II,Corallus ruschenbergerii,Reptilia,Serpentes,Boidae,Corallus,
4836,II,Epicrates alvarezi,Reptilia,Serpentes,Boidae,Epicrates,
4837,II,Epicrates angulifer,Reptilia,Serpentes,Boidae,Epicrates,
4838,II,Epicrates angulifer,Reptilia,Serpentes,Boidae,Epicrates,CZ
4839,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,
4840,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,SR
4841,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,TZ
4842,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,XX
4843,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,GY
4844,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,CZ
4845,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,FR
4846,II,Epicrates cenchria cenchria,Reptilia,Serpentes,Boidae,Epicrates,
4847,II,Epicrates crassus,Reptilia,Serpentes,Boidae,Epicrates,
4848,II,Epicrates fordii,Reptilia,Serpentes,Boidae,Epicrates,
4849,II,Epicrates maurus,Reptilia,Serpentes,Boidae,Epicrates,
4850,II,Epicrates striatus,Reptilia,Serpentes,Boidae,Epicrates,
4851,II,Epicrates striatus,Reptilia,Serpentes,Boidae,Epicrates,DK
4852,II,Eryx tataricus,Reptilia,Serpentes,Boidae,Eryx,
4853,II,Eunectes spp.,Reptilia,Serpentes,Boidae,Eunectes,
4854,II,Eunectes murinus,Reptilia,Serpentes,Boidae,Eunectes,
4855,II,Eunectes murinus,Reptilia,Serpentes,Boidae,Eunectes,GY
4856,II,Eunectes murinus,Reptilia,Serpentes,Boidae,Eunectes,XX
4857,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,AR
4858,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,
4859,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,SE
4860,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,XX
4861,II,Gongylophis colubrinus,Reptilia,Serpentes,Boidae,Gongylophis,
4862,II,Gongylophis colubrinus,Reptilia,Serpentes,Boidae,Gongylophis,US
4863,II,Gongylophis muelleri,Reptilia,Serpentes,Boidae,Gongylophis,
4864,II,Gongylophis muelleri,Reptilia,Serpentes,Boidae,Gongylophis,TG
4865,II,Lichanura trivirgata,Reptilia,Serpentes,Boidae,Lichanura,US
4866,II,Lichanura trivirgata,Reptilia,Serpentes,Boidae,Lichanura,
4867,II,Lichanura trivirgata,Reptilia,Serpentes,Boidae,Lichanura,XX
4868,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,IT
4869,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,
4870,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,US
4871,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,ES
4872,II,Bison bison athabascae,Mammalia,Artiodactyla,Bovidae,Bison,
4873,II,Budorcas taxicolor,Mammalia,Artiodactyla,Bovidae,Budorcas,
4874,II,Cephalophus dorsalis,Mammalia,Artiodactyla,Bovidae,Cephalophus,
4875,II,Cephalophus dorsalis,Mammalia,Artiodactyla,Bovidae,Cephalophus,XX
4876,II,Cephalophus dorsalis,Mammalia,Artiodactyla,Bovidae,Cephalophus,GA
4877,II,Cephalophus dorsalis,Mammalia,Artiodactyla,Bovidae,Cephalophus,CM
4878,II,Cephalophus ogilbyi,Mammalia,Artiodactyla,Bovidae,Cephalophus,NG
4879,II,Cephalophus ogilbyi,Mammalia,Artiodactyla,Bovidae,Cephalophus,XX
4880,II,Cephalophus ogilbyi,Mammalia,Artiodactyla,Bovidae,Cephalophus,
4881,II,Cephalophus silvicultor,Mammalia,Artiodactyla,Bovidae,Cephalophus,
4882,II,Cephalophus silvicultor,Mammalia,Artiodactyla,Bovidae,Cephalophus,XX
4883,II,Cephalophus silvicultor,Mammalia,Artiodactyla,Bovidae,Cephalophus,CG
4884,II,Cephalophus zebra,Mammalia,Artiodactyla,Bovidae,Cephalophus,
4885,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,
4886,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,ZA
4887,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,
4888,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,BW
4889,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,SE
4890,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,ZM
4891,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,ZA
4892,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,TZ
4893,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,
4894,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,TJ
4895,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,RU
4896,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,KG
4897,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,XX
4898,II,Ovis ammon severtzovi,Mammalia,Artiodactyla,Bovidae,Ovis,
4899,II,Ovis aries,Mammalia,Artiodactyla,Bovidae,Ovis,
4900,II,Ovis aries,Mammalia,Artiodactyla,Bovidae,Ovis,PK
4901,II,Ovis aries cycloceros,Mammalia,Artiodactyla,Bovidae,Ovis,
4902,II,Ovis canadensis,Mammalia,Artiodactyla,Bovidae,Ovis,MX
4903,II,Ovis canadensis,Mammalia,Artiodactyla,Bovidae,Ovis,
4904,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,MZ
4905,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,
4906,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,XX
4907,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,CM
4908,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,CG
4909,II,Saiga tatarica,Mammalia,Artiodactyla,Bovidae,Saiga,
4910,II,Saiga tatarica,Mammalia,Artiodactyla,Bovidae,Saiga,CN
4911,II,Saiga tatarica,Mammalia,Artiodactyla,Bovidae,Saiga,XX
4912,II,Saiga tatarica,Mammalia,Artiodactyla,Bovidae,Saiga,KZ
4913,II,Bradypus variegatus,Mammalia,Pilosa,Bradypodidae,Bradypus,PE
4914,II,Bradypus variegatus,Mammalia,Pilosa,Bradypodidae,Bradypus,
4915,II,Tillandsia spp.,,Bromeliales,Bromeliaceae,Tillandsia,
4916,II,Tillandsia harrisii,,Bromeliales,Bromeliaceae,Tillandsia,
4917,II,Tillandsia hybrid,,Bromeliales,Bromeliaceae,Tillandsia,
4918,II,Tillandsia xerographica,,Bromeliales,Bromeliaceae,Tillandsia,GT
4919,II,Tillandsia xerographica,,Bromeliales,Bromeliaceae,Tillandsia,
4920,II,Aceros corrugatus,Aves,Coraciiformes,Bucerotidae,Aceros,
4921,II,Anthracoceros albirostris,Aves,Coraciiformes,Bucerotidae,Anthracoceros,
4922,II,Anthracoceros coronatus,Aves,Coraciiformes,Bucerotidae,Anthracoceros,
4923,II,Buceros spp.,Aves,Coraciiformes,Bucerotidae,Buceros,
4924,II,Buceros hydrocorax,Aves,Coraciiformes,Bucerotidae,Buceros,
4925,II,Buceros hydrocorax hydrocorax,Aves,Coraciiformes,Bucerotidae,Buceros,
4926,II,Buceros rhinoceros,Aves,Coraciiformes,Bucerotidae,Buceros,AT
4927,II,Buceros rhinoceros,Aves,Coraciiformes,Bucerotidae,Buceros,
4928,II,Penelopides panini,Aves,Coraciiformes,Bucerotidae,Penelopides,
4929,II,Rhyticeros plicatus,Aves,Coraciiformes,Bucerotidae,Rhyticeros,
4930,II,Rhyticeros undulatus,Aves,Coraciiformes,Bucerotidae,Rhyticeros,
4931,II,Cacatua spp.,Aves,Psittaciformes,Cacatuidae,Cacatua,
4932,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,ZA
4933,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,PH
4934,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,
4935,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,IT
4936,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,XX
4937,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,DE
4938,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,CA
4939,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,NO
4940,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,NL
4941,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,PT
4942,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,RU
4943,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,JO
4944,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,US
4945,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,
4946,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,ZA
4947,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,XX
4948,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,SB
4949,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,PT
4950,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,SI
4951,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,
4952,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,ZA
4953,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,ID
4954,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,XX
4955,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,PG
4956,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,DE
4957,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,AE
4958,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,PH
4959,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,PT
4960,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,JO
4961,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,GB
4962,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,UA
4963,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,
4964,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,DE
4965,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,NL
4966,II,Cacatua ophthalmica,Aves,Psittaciformes,Cacatuidae,Cacatua,XX
4967,II,Cacatua ophthalmica,Aves,Psittaciformes,Cacatuidae,Cacatua,
4968,II,Cacatua pastinator,Aves,Psittaciformes,Cacatuidae,Cacatua,
4969,II,Cacatua sanguinea,Aves,Psittaciformes,Cacatuidae,Cacatua,ZA
4970,II,Cacatua sanguinea,Aves,Psittaciformes,Cacatuidae,Cacatua,
4971,II,Cacatua sanguinea,Aves,Psittaciformes,Cacatuidae,Cacatua,CZ
4972,II,Cacatua sanguinea,Aves,Psittaciformes,Cacatuidae,Cacatua,PT
4973,II,Cacatua tenuirostris,Aves,Psittaciformes,Cacatuidae,Cacatua,
4974,II,Cacatua tenuirostris,Aves,Psittaciformes,Cacatuidae,Cacatua,DK
4975,II,Cacatua tenuirostris,Aves,Psittaciformes,Cacatuidae,Cacatua,NL
4976,II,Cacatuidae spp.,Aves,Psittaciformes,Cacatuidae,,
4977,II,Callocephalon fimbriatum,Aves,Psittaciformes,Cacatuidae,Callocephalon,
4978,II,Calyptorhynchus banksii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,
4979,II,Calyptorhynchus banksii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,DE
4980,II,Calyptorhynchus baudinii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,PH
4981,II,Calyptorhynchus funereus,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,
4982,II,Calyptorhynchus funereus,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,PH
4983,II,Calyptorhynchus lathami,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,
4984,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,
4985,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,ZA
4986,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,JO
4987,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,BE
4988,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,NL
4989,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,DE
4990,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,AT
4991,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,FR
4992,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,XX
4993,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,AE
4994,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,US
4995,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,CZ
4996,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,HU
4997,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,PT
4998,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,SK
4999,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,DK
5000,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,AU
5001,II,Acanthocereus hirschtianus,,Caryophyllales,Cactaceae,Acanthocereus,
5002,II,Acanthocereus tetragonus,,Caryophyllales,Cactaceae,Acanthocereus,
5003,II,Armatocereus cartwrightianus,,Caryophyllales,Cactaceae,Armatocereus,
5004,II,Astrophytum spp.,,Caryophyllales,Cactaceae,Astrophytum,
5005,II,Astrophytum capricorne,,Caryophyllales,Cactaceae,Astrophytum,
5006,II,Astrophytum myriostigma,,Caryophyllales,Cactaceae,Astrophytum,
5007,II,Astrophytum ornatum,,Caryophyllales,Cactaceae,Astrophytum,
5008,II,Austrocactus spiniflorus,,Caryophyllales,Cactaceae,Austrocactus,
5009,II,Austrocylindropuntia spp.,,Caryophyllales,Cactaceae,Austrocylindropuntia,
5010,II,Austrocylindropuntia cylindrica,,Caryophyllales,Cactaceae,Austrocylindropuntia,
5011,II,Austrocylindropuntia shaferi,,Caryophyllales,Cactaceae,Austrocylindropuntia,
5012,II,Austrocylindropuntia subulata,,Caryophyllales,Cactaceae,Austrocylindropuntia,
5013,II,Austrocylindropuntia vestita,,Caryophyllales,Cactaceae,Austrocylindropuntia,
5014,II,Blossfeldia liliputana,,Caryophyllales,Cactaceae,Blossfeldia,
5015,II,Borzicactus acanthurus,,Caryophyllales,Cactaceae,Borzicactus,
5016,II,Borzicactus neoroezlii,,Caryophyllales,Cactaceae,Borzicactus,
5017,II,Borzicactus sepium,,Caryophyllales,Cactaceae,Borzicactus,
5018,II,Brasilicereus spp.,,Caryophyllales,Cactaceae,Brasilicereus,
5019,II,Brasiliopuntia schickendantzii,,Caryophyllales,Cactaceae,Brasiliopuntia,
5020,II,Browningia hertlingiana,,Caryophyllales,Cactaceae,Browningia,
5021,II,Browningia microsperma,,Caryophyllales,Cactaceae,Browningia,
5022,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,
5023,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,DO
5024,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,XX
5025,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,LB
5026,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,US
5027,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,NL
5028,II,Cactaceae hybrid,,Caryophyllales,Cactaceae,,
5029,II,Carnegiea gigantea,,Caryophyllales,Cactaceae,Carnegiea,
5030,II,Cephalocereus spp.,,Caryophyllales,Cactaceae,Cephalocereus,
5031,II,Cephalocereus fulviceps,,Caryophyllales,Cactaceae,Cephalocereus,
5032,II,Cephalocereus senilis,,Caryophyllales,Cactaceae,Cephalocereus,
5033,II,Cereus spp.,,Caryophyllales,Cactaceae,Cereus,
5034,II,Cereus aethiops,,Caryophyllales,Cactaceae,Cereus,
5035,II,Cereus albicaulis,,Caryophyllales,Cactaceae,Cereus,
5036,II,Cereus fricii,,Caryophyllales,Cactaceae,Cereus,
5037,II,Cereus hankeanus,,Caryophyllales,Cactaceae,Cereus,
5038,II,Cereus hildmannianus,,Caryophyllales,Cactaceae,Cereus,
5039,II,Cereus hybrid,,Caryophyllales,Cactaceae,Cereus,
5040,II,Cereus jamacaru,,Caryophyllales,Cactaceae,Cereus,
5041,II,Cereus mirabella,,Caryophyllales,Cactaceae,Cereus,
5042,II,Cereus mortensenii,,Caryophyllales,Cactaceae,Cereus,
5043,II,Cereus phatnospermus,,Caryophyllales,Cactaceae,Cereus,
5044,II,Cereus repandus,,Caryophyllales,Cactaceae,Cereus,
5045,II,Cereus repandus,,Caryophyllales,Cactaceae,Cereus,LB
5046,II,Cereus saddianus,,Caryophyllales,Cactaceae,Cereus,
5047,II,Cereus spegazzinii,,Caryophyllales,Cactaceae,Cereus,
5048,II,Cereus trigonodendron,,Caryophyllales,Cactaceae,Cereus,
5049,II,Cereus vargasianus,,Caryophyllales,Cactaceae,Cereus,
5050,II,Cleistocactus spp.,,Caryophyllales,Cactaceae,Cleistocactus,
