DateKey,Date,DateYear,DateDay,DateMonth
20190816,08/16/2019,2019,8,16
20190817,08/17/2019,2019,8,17
20190818,08/18/2019,2019,8,18
20190819,08/19/2019,2019,8,19
20190820,08/20/2019,2019,8,20
20190821,08/21/2019,2019,8,21
20190822,08/22/2019,2019,8,22
20190823,08/23/2019,2019,8,23
20190824,08/24/2019,2019,8,24
20190825,08/25/2019,2019,8,25
20190826,08/26/2019,2019,8,26
20190827,08/27/2019,2019,8,27
20190828,08/28/2019,2019,8,28
20190829,08/29/2019,2019,8,29
20190830,08/30/2019,2019,8,30
20190831,08/31/2019,2019,8,31
20190901,09/01/2019,2019,9,1
20190902,09/02/2019,2019,9,2
20190903,09/03/2019,2019,9,3
20190904,09/04/2019,2019,9,4
20190905,09/05/2019,2019,9,5
20190906,09/06/2019,2019,9,6
20190907,09/07/2019,2019,9,7
20190908,09/08/2019,2019,9,8
20190909,09/09/2019,2019,9,9
20190910,09/10/2019,2019,9,10
20190911,09/11/2019,2019,9,11
20190912,09/12/2019,2019,9,12
20190913,09/13/2019,2019,9,13
20190914,09/14/2019,2019,9,14
20190915,09/15/2019,2019,9,15
20190916,09/16/2019,2019,9,16
20190917,09/17/2019,2019,9,17
20190918,09/18/2019,2019,9,18
20190919,09/19/2019,2019,9,19
20190920,09/20/2019,2019,9,20
20190921,09/21/2019,2019,9,21
20190922,09/22/2019,2019,9,22
20190923,09/23/2019,2019,9,23
20190924,09/24/2019,2019,9,24
20190925,09/25/2019,2019,9,25
20190926,09/26/2019,2019,9,26
20190927,09/27/2019,2019,9,27
20190928,09/28/2019,2019,9,28
20190929,09/29/2019,2019,9,29
20190930,09/30/2019,2019,9,30
20191001,10/01/2019,2019,10,1
20191002,10/02/2019,2019,10,2
20191003,10/03/2019,2019,10,3
20191004,10/04/2019,2019,10,4
20191005,10/05/2019,2019,10,5
20191006,10/06/2019,2019,10,6
20191007,10/07/2019,2019,10,7
20191008,10/08/2019,2019,10,8
20191009,10/09/2019,2019,10,9
20191010,10/10/2019,2019,10,10
20191011,10/11/2019,2019,10,11
20191012,10/12/2019,2019,10,12
20191013,10/13/2019,2019,10,13
20191014,10/14/2019,2019,10,14
20191015,10/15/2019,2019,10,15
20191016,10/16/2019,2019,10,16
20191017,10/17/2019,2019,10,17
20191018,10/18/2019,2019,10,18
20191019,10/19/2019,2019,10,19
20191020,10/20/2019,2019,10,20
20191021,10/21/2019,2019,10,21
20191022,10/22/2019,2019,10,22
20191023,10/23/2019,2019,10,23
20191024,10/24/2019,2019,10,24
20191025,10/25/2019,2019,10,25
20191026,10/26/2019,2019,10,26
20191027,10/27/2019,2019,10,27
20191028,10/28/2019,2019,10,28
20191029,10/29/2019,2019,10,29
20191030,10/30/2019,2019,10,30
20191031,10/31/2019,2019,10,31
20191101,11/01/2019,2019,11,1
20191102,11/02/2019,2019,11,2
20191103,11/03/2019,2019,11,3
20191104,11/04/2019,2019,11,4
20191105,11/05/2019,2019,11,5
20191106,11/06/2019,2019,11,6
20191107,11/07/2019,2019,11,7
20191108,11/08/2019,2019,11,8
20191109,11/09/2019,2019,11,9
20191110,11/10/2019,2019,11,10
20191111,11/11/2019,2019,11,11
20191112,11/12/2019,2019,11,12
20191113,11/13/2019,2019,11,13
20191114,11/14/2019,2019,11,14
20191115,11/15/2019,2019,11,15
20191116,11/16/2019,2019,11,16
20191117,11/17/2019,2019,11,17
20191118,11/18/2019,2019,11,18
20191119,11/19/2019,2019,11,19
20191120,11/20/2019,2019,11,20
20191121,11/21/2019,2019,11,21
20191122,11/22/2019,2019,11,22
20191123,11/23/2019,2019,11,23
20191124,11/24/2019,2019,11,24
20191125,11/25/2019,2019,11,25
20191126,11/26/2019,2019,11,26
20191127,11/27/2019,2019,11,27
20191128,11/28/2019,2019,11,28
20191129,11/29/2019,2019,11,29
20191130,11/30/2019,2019,11,30
20191201,12/01/2019,2019,12,1
20191202,12/02/2019,2019,12,2
20191203,12/03/2019,2019,12,3
20191204,12/04/2019,2019,12,4
20191205,12/05/2019,2019,12,5
20191206,12/06/2019,2019,12,6
20191207,12/07/2019,2019,12,7
20191208,12/08/2019,2019,12,8
20191209,12/09/2019,2019,12,9
20191210,12/10/2019,2019,12,10
20191211,12/11/2019,2019,12,11
20191212,12/12/2019,2019,12,12
20191213,12/13/2019,2019,12,13
20191214,12/14/2019,2019,12,14
20191215,12/15/2019,2019,12,15
20191216,12/16/2019,2019,12,16
20191217,12/17/2019,2019,12,17
20191218,12/18/2019,2019,12,18
20191219,12/19/2019,2019,12,19
20191220,12/20/2019,2019,12,20
20191221,12/21/2019,2019,12,21
20191222,12/22/2019,2019,12,22
20191223,12/23/2019,2019,12,23
20191224,12/24/2019,2019,12,24
20191225,12/25/2019,2019,12,25
20191226,12/26/2019,2019,12,26
20191227,12/27/2019,2019,12,27
20191228,12/28/2019,2019,12,28
20191229,12/29/2019,2019,12,29
20191230,12/30/2019,2019,12,30
20191231,12/31/2019,2019,12,31
