,TransactionNumber,DateNumber,SpecieNumber,MarketingNumber,TermNumber,ImporterNumber,ExporterNumber,Quantity,UnitPrice,TotalPrice
19703,118625,20150122,5452,248,904,1230,1093,62.0,303,18786.0
19704,118645,20121028,5457,230,904,1230,1093,63.0,613,38619.0
19705,118646,20170227,5457,253,904,1230,1084,30.0,917,27510.0
19706,118673,20180619,5460,253,904,1230,1093,5.0,599,2995.0
19707,118674,20151007,5460,373,904,1230,1084,3.0,866,2598.0
19708,118781,20130502,5481,239,904,1230,1024,82.0,771,63222.0
19709,118792,20170607,5486,284,904,1230,1223,76.0,627,47652.0
19710,118807,20150221,5487,372,904,1230,1223,92.0,325,29900.0
19711,118951,20140915,5494,258,904,1230,1024,39.0,740,28860.0
19712,119070,20150126,5508,285,904,1230,1024,41.0,949,38909.0
19713,119119,20151225,5515,341,904,1230,1093,59.0,152,8968.0
19714,119186,20180608,5519,358,904,1230,1024,67.0,582,38994.0
19715,119314,20130126,5533,284,904,1230,1223,72.0,602,43344.0
19716,119359,20140502,5536,227,904,1230,1024,4.0,473,1892.0
19717,119371,20161109,5537,257,904,1230,1223,78.0,648,50544.0
19718,119448,20140324,5546,273,904,1230,1093,60.0,646,38760.0
19719,119459,20130131,5548,266,904,1230,1093,45.0,88,3960.0
19720,119471,20170901,5551,299,904,1230,1093,85.0,497,42245.0
19721,119493,20180608,5554,240,904,1230,1093,61.0,374,22814.0
19722,119504,20141226,5556,281,904,1230,1024,53.0,421,22313.0
19723,119545,20171125,5560,204,904,1230,1024,20.0,64,1280.0
19724,119628,20151207,5566,308,904,1230,1024,10.0,421,4210.0
19725,119652,20130630,5569,282,904,1230,1024,43.0,370,15910.0
19726,119782,20150720,5587,299,904,1230,1024,70.0,206,14420.0
19727,120035,20160714,5627,328,904,1230,1093,98.0,564,55272.0
19728,120042,20130312,5629,294,904,1230,1093,69.0,205,14145.0
19729,120046,20160719,5632,298,904,1230,1093,37.0,443,16391.0
19730,120063,20151121,5636,287,904,1230,1024,80.0,144,11520.0
19731,128403,20140528,6164,268,904,1230,1017,49.0,22,1078.0
19732,128404,20181013,6164,289,904,1230,1024,57.0,50,2850.0
19733,128406,20160222,6165,279,904,1230,1121,85.0,144,12240.0
19734,128407,20140518,6162,363,904,1230,1168,40.0,341,13640.0
19735,129486,20170630,6347,367,904,1230,1024,42.0,710,29820.0
19736,130380,20150607,6421,220,904,1230,1024,28.0,725,20300.0
19737,130439,20181112,6428,365,904,1230,1093,40.0,454,18160.0
19738,130484,20140121,6436,268,904,1230,1063,90.0,365,32850.0
19739,130861,20151110,6505,365,904,1230,1093,32.0,668,21376.0
19740,130866,20130205,6508,204,904,1230,1063,48.0,147,7056.0
19741,130878,20130223,6511,281,904,1230,1063,77.0,473,36421.0
19742,131018,20141210,6529,239,904,1230,1063,55.0,507,27885.0
19743,131083,20130417,6532,329,904,1230,1063,79.0,230,18170.0
19744,131150,20171012,6552,279,904,1230,1024,21.0,879,18459.0
19745,131248,20160827,6566,322,904,1230,1063,29.0,90,2610.0
19746,131334,20161211,6589,298,904,1230,1063,34.0,991,33694.0
19747,131355,20121022,6596,309,904,1230,1063,77.0,165,12705.0
19748,131370,20170415,6601,296,904,1230,1063,18.0,3,54.0
19749,131488,20140114,6623,365,904,1230,1024,28.0,67,1876.0
19750,131498,20160227,6630,287,904,1230,1063,48.0,628,30144.0
19751,135464,20180329,7147,366,904,1230,1024,42.0,333,13986.0
19752,135575,20161116,7162,290,904,1230,1024,21.0,306,6426.0
19753,135662,20180404,7172,309,904,1230,1024,81.0,525,42525.0
19754,135696,20130906,7178,203,904,1230,1024,73.0,139,10147.0
19755,135784,20140325,7201,201,904,1230,1024,33.0,643,21219.0
19756,135941,20160330,7209,205,904,1230,1024,82.0,817,66994.0
19757,135949,20140424,7211,242,904,1230,1024,1.0,637,637.0
19758,136079,20141119,7227,222,904,1230,1024,25.0,974,24350.0
19759,136159,20120924,7233,366,904,1230,1024,25.0,970,24250.0
19760,136293,20151210,7259,316,904,1230,1024,21.0,753,15813.0
19761,138500,20140208,7574,329,904,1230,1024,67.0,923,61841.0
19762,139672,20140421,7898,290,904,1230,1024,54.0,234,12636.0
19763,139753,20160321,7918,324,904,1230,1113,65.0,24,1560.0
19764,139994,20171116,8018,333,904,1230,1113,32.0,41,1312.0
19765,140312,20130319,8183,279,904,1230,1113,54.0,502,27108.0
19766,140352,20150406,8201,242,904,1230,1113,80.0,849,67920.0
19767,140370,20140720,8207,310,904,1230,1113,5.0,49,245.0
19768,141147,20140627,8398,238,904,1230,1050,7.0,685,4795.0
19769,141149,20170403,8398,306,904,1230,1113,78.0,472,36816.0
19770,141180,20140917,8402,329,904,1230,1113,45.0,336,15120.0
19771,141194,20170720,8409,209,904,1230,1113,63.0,48,3024.0
19772,141212,20170623,8421,312,904,1230,1050,25.0,755,18875.0
19773,141515,20180606,8511,232,904,1230,1113,40.0,382,15280.0
19774,141522,20170701,8514,242,904,1230,1113,90.0,108,9720.0
19775,141527,20140119,8516,224,904,1230,1113,75.0,924,69300.0
19776,141530,20140831,8517,243,904,1230,1113,45.0,951,42795.0
19777,141570,20120919,8528,289,904,1230,1050,12.0,98,1176.0
19778,141644,20130520,8531,366,904,1230,1113,13.0,274,3562.0
19779,141660,20170611,8534,202,904,1230,1113,12.0,993,11916.0
19780,141662,20150609,8535,236,904,1230,1113,2.0,777,1554.0
19781,141672,20160808,8540,304,904,1230,1113,22.0,545,11990.0
19782,141688,20171004,8545,343,904,1230,1093,39.0,454,17706.0
19783,141692,20180118,8547,232,904,1230,1050,39.0,797,31083.0
19784,141861,20150627,8590,270,904,1230,1113,42.0,70,2940.0
19785,142017,20150613,8642,202,904,1230,1113,95.0,168,15960.0
19786,142027,20181109,8644,205,904,1230,1113,87.0,279,24273.0
19787,142051,20131129,8652,268,904,1230,1113,50.0,49,2450.0
19788,142123,20160301,8674,369,904,1230,1113,31.0,234,7254.0
19789,142149,20171008,8677,218,904,1230,1050,86.0,229,19694.0
19790,142326,20141117,8713,275,904,1230,1113,37.0,410,15170.0
19791,142340,20150426,8717,274,904,1230,1113,26.0,955,24830.0
19792,142406,20170829,8740,361,904,1230,1113,31.0,936,29016.0
19793,142528,20120810,8767,296,904,1230,1113,86.0,310,26660.0
19794,142710,20161014,8826,230,904,1230,1113,23.0,17,391.0
19795,142716,20171126,8830,356,904,1230,1113,40.0,758,30320.0
19796,143303,20120929,9093,352,904,1230,1113,30.0,204,6120.0
19797,143346,20130101,9104,270,904,1230,1050,77.0,862,66374.0
19798,143442,20140828,9142,333,904,1230,1113,8.0,866,6928.0
19799,143445,20170126,9143,298,904,1230,1113,60.0,764,45840.0
19800,143448,20170614,9144,316,904,1230,1113,30.0,768,23040.0
19801,143712,20130323,9239,208,904,1230,1050,100.0,876,87600.0
19802,143719,20170309,9242,289,904,1230,1050,95.0,702,66690.0
19803,144958,20180611,9812,205,904,1230,1017,24.0,730,17520.0
19804,144965,20160109,9813,275,904,1230,1024,21.0,990,20790.0
19805,144971,20120303,9818,309,904,1230,1024,60.0,489,29340.0
19806,145175,20181227,9882,367,904,1230,1017,28.0,242,6776.0
19807,145259,20120305,9901,274,904,1230,1017,38.0,305,11590.0
19808,145290,20130907,9902,222,904,1230,1024,7.0,316,2212.0
19809,146699,20170630,10139,372,904,1230,1050,59.0,138,8142.0
19810,147596,20161130,10514,310,904,1230,1113,39.0,659,25701.0
19811,147912,20141208,10604,260,904,1230,1050,14.0,423,5922.0
19812,148045,20130626,10622,209,904,1230,1113,38.0,587,22306.0
19813,150299,20181230,10929,289,904,1230,1024,82.0,956,78392.0
19814,150300,20160613,10930,236,904,1230,1024,43.0,169,7267.0
19815,158220,20130120,11667,356,904,1230,1024,21.0,94,1974.0
19816,158238,20171024,11669,275,904,1230,1024,76.0,124,9424.0
19817,158260,20130301,11672,206,904,1230,1024,4.0,878,3512.0
19818,158286,20140321,11673,281,904,1230,1024,76.0,658,50008.0
19819,159175,20150512,11961,239,904,1230,1123,96.0,220,21120.0
19820,159195,20140916,11964,312,904,1230,1024,39.0,852,33228.0
19821,159052,20101123,11915,283,904,1230,1168,22.0,674,14828.0
19822,159051,20140717,11914,208,904,1230,1168,86.0,569,48934.0
19823,124405,20160805,6058,353,904,1230,1093,70.0,772,54040.0
19824,124026,20130125,5991,328,904,1230,1093,90.0,20,1800.0
19825,134330,20100718,6967,224,904,1230,1093,52.0,833,43316.0
19826,135048,20100628,7085,251,904,1230,1093,47.0,839,39433.0
19827,162305,20171102,12326,257,904,1230,1093,70.0,291,20370.0
19828,104219,20120408,3609,296,904,1230,1093,17.0,254,4318.0
19829,104235,20170110,3611,351,904,1230,1093,66.0,188,12408.0
19830,104360,20170630,3626,316,904,1230,1093,34.0,833,28322.0
19831,104417,20180405,3630,361,904,1230,1093,11.0,599,6589.0
19832,104783,20150717,3680,309,904,1230,1093,54.0,104,5616.0
19833,139128,20090928,7709,206,904,1230,1093,13.0,595,7735.0
19834,139154,20110505,7716,234,904,1230,1093,72.0,785,56520.0
19835,139239,20170901,7735,239,904,1230,1093,57.0,787,44859.0
19836,139293,20120825,7760,284,904,1230,1093,11.0,173,1903.0
19837,139332,20111112,7776,232,904,1230,1093,80.0,815,65200.0
19838,139547,20111113,7855,275,904,1230,1093,36.0,315,11340.0
19839,139683,20161030,7900,289,904,1230,1093,78.0,270,21060.0
19840,139698,20150226,7904,340,904,1230,1093,46.0,19,874.0
19841,140306,20170521,8178,349,904,1230,1093,41.0,289,11849.0
19842,140378,20121206,8209,370,904,1230,1093,79.0,451,35629.0
19843,141044,20150912,8351,320,904,1230,1093,85.0,858,72930.0
19844,141091,20170712,8374,283,904,1230,1093,88.0,52,4576.0
19845,141122,20170703,8390,266,904,1230,1093,92.0,704,64768.0
19846,141137,20090731,8396,295,904,1230,1093,28.0,127,3556.0
19847,141148,20090823,8398,242,904,1230,1093,56.0,842,47152.0
19848,141242,20170222,8431,214,904,1230,1093,95.0,374,35530.0
19849,141248,20100415,8433,373,904,1230,1093,33.0,709,23397.0
19850,141292,20161216,8450,349,904,1230,1093,71.0,492,34932.0
19851,141343,20131107,8467,372,904,1230,1093,22.0,446,9812.0
19852,141401,20180606,8490,373,904,1230,1093,63.0,382,24066.0
19853,141521,20100408,8514,214,904,1230,1093,34.0,356,12104.0
19854,141556,20090615,8527,333,904,1230,1093,83.0,224,18592.0
19855,141571,20130509,8528,296,904,1230,1093,17.0,526,8942.0
19856,141718,20160910,8557,204,904,1230,1093,52.0,236,12272.0
19857,141859,20110605,8590,337,904,1230,1093,36.0,276,9936.0
19858,142119,20160108,8672,295,904,1230,1093,32.0,179,5728.0
19859,142285,20160111,8697,274,904,1230,1093,74.0,657,48618.0
19860,142325,20130405,8712,222,904,1230,1093,68.0,962,65416.0
19861,142363,20151027,8728,292,904,1230,1093,68.0,449,30532.0
19862,142577,20131021,8783,266,904,1230,1093,28.0,38,1064.0
19863,142757,20100807,8851,222,904,1230,1093,11.0,140,1540.0
19864,143162,20130221,9046,224,904,1230,1093,24.0,200,4800.0
19865,143247,20140110,9070,255,904,1230,1093,84.0,141,11844.0
19866,143379,20120426,9116,290,904,1230,1093,89.0,871,77519.0
19867,143513,20160825,9157,353,904,1230,1093,54.0,669,36126.0
19868,143757,20091104,9256,248,904,1230,1093,89.0,83,7387.0
19869,143869,20161102,9304,251,904,1230,1093,73.0,534,38982.0
19870,143942,20150724,9334,273,904,1230,1093,54.0,807,43578.0
19871,144031,20150720,9377,251,904,1230,1093,59.0,754,44486.0
19872,144314,20131201,9488,361,904,1230,1093,15.0,373,5595.0
19873,144315,20091128,9489,312,904,1230,1093,22.0,350,7700.0
19874,144523,20120825,9598,218,904,1230,1093,53.0,778,41234.0
19875,144831,20150301,9757,356,904,1230,1093,43.0,732,31476.0
19876,144930,20091226,9800,365,904,1230,1093,23.0,926,21298.0
19877,144955,20150608,9810,322,904,1230,1093,97.0,336,32592.0
19878,145078,20100625,9841,296,904,1230,1093,96.0,62,5952.0
19879,145087,20130929,9845,284,904,1230,1093,22.0,463,10186.0
19880,145246,20130711,9895,303,904,1230,1093,55.0,881,48455.0
19881,145260,20140523,9900,304,904,1230,1093,74.0,954,70596.0
19882,145343,20170419,9922,249,904,1230,1093,28.0,191,5348.0
19883,145476,20170227,9958,240,904,1230,1093,71.0,775,55025.0
19884,145857,20180409,9985,246,904,1230,1093,18.0,552,9936.0
19885,145867,20110522,9987,279,904,1230,1093,9.0,166,1494.0
19886,145879,20160923,9993,262,904,1230,1093,85.0,590,50150.0
19887,146032,20151210,10043,343,904,1230,1093,38.0,996,37848.0
19888,146248,20150801,10073,345,904,1230,1093,59.0,644,37996.0
19889,146503,20161108,10086,283,904,1230,1093,43.0,962,41366.0
19890,146594,20111001,10104,326,904,1230,1093,61.0,329,20069.0
19891,146617,20101108,10109,208,904,1230,1093,27.0,500,13500.0
19892,146639,20091129,10113,306,904,1230,1093,5.0,114,570.0
19893,146747,20160104,10156,354,904,1230,1093,52.0,351,18252.0
19894,146803,20160403,10187,206,904,1230,1093,32.0,456,14592.0
19895,147018,20140313,10275,242,904,1230,1093,9.0,571,5139.0
19896,147210,20150611,10348,262,904,1230,1093,70.0,788,55160.0
19897,147265,20110110,10364,251,904,1230,1093,99.0,995,98505.0
19898,147341,20090528,10401,328,904,1230,1093,64.0,582,37248.0
19899,147428,20091101,10433,370,904,1230,1093,87.0,147,12789.0
19900,147525,20100507,10480,236,904,1230,1093,86.0,963,82818.0
19901,147603,20150129,10516,236,904,1230,1093,17.0,676,11492.0
19902,147739,20160728,10562,220,904,1230,1093,19.0,151,2869.0
19903,147995,20091229,10608,329,904,1230,1093,47.0,894,42018.0
19904,147998,20091105,10609,364,904,1230,1093,72.0,642,46224.0
19905,148061,20160113,10626,272,904,1230,1093,78.0,500,39000.0
19906,148141,20140528,10654,306,904,1230,1093,40.0,728,29120.0
19907,148151,20170731,10655,248,904,1230,1093,29.0,123,3567.0
19908,148180,20130525,10660,312,904,1230,1093,10.0,395,3950.0
19909,164721,20131214,12535,294,904,1230,1093,84.0,360,30240.0
19910,164752,20130525,12552,298,904,1230,1093,82.0,819,67158.0
19911,152937,20160902,11394,246,904,1230,1093,51.0,732,37332.0
19912,152938,20130609,11397,281,904,1230,1093,52.0,868,45136.0
19913,150771,20121214,11000,303,904,1230,1063,29.0,264,7656.0
19914,130066,20170708,6381,341,904,1230,1093,44.0,822,36168.0
19915,150773,20130721,11001,264,904,1230,1111,70.0,825,57750.0
19916,152484,20090409,11304,363,904,1230,1250,10.0,305,3050.0
19917,102687,20120110,3376,242,904,1230,1093,16.0,988,15808.0
19918,106197,20090122,4152,244,904,1230,1168,74.0,480,35520.0
19919,106241,20180723,4171,205,904,1230,1168,76.0,734,55784.0
19920,131577,20110109,6646,232,904,1230,1093,24.0,828,19872.0
19921,132892,20170707,6794,204,904,1230,1250,100.0,389,38900.0
19922,134201,20150822,6930,310,904,1230,1229,61.0,526,32086.0
19923,150600,20151030,10974,218,904,1230,1190,23.0,46,1058.0
19924,150601,20170217,10968,340,904,1230,1190,61.0,751,45811.0
19925,150772,20171020,10998,329,904,1230,1084,72.0,205,14760.0
19926,150774,20120124,11002,299,904,1230,1111,19.0,396,7524.0
19927,150900,20110324,11027,303,904,1230,1121,48.0,408,19584.0
19928,151474,20110809,11124,213,904,1230,1093,86.0,50,4300.0
19929,151745,20090408,11173,292,904,1230,1084,26.0,937,24362.0
19930,151746,20140323,11173,290,904,1230,1190,69.0,537,37053.0
19931,152197,20110626,11256,365,904,1230,1084,59.0,842,49678.0
19932,152840,20160805,11377,290,904,1230,1190,51.0,288,14688.0
19933,152939,20110203,11388,278,904,1230,1093,68.0,306,20808.0
19934,152943,20130715,11388,285,904,1230,1084,96.0,706,67776.0
19935,152945,20170706,11388,251,904,1230,1190,61.0,23,1403.0
19936,153271,20110417,11425,296,904,1230,1190,17.0,230,3910.0
19937,154910,20170927,11565,213,904,1230,1093,98.0,1000,98000.0
19938,155456,20150324,11588,364,904,1230,1093,27.0,914,24678.0
19939,160226,20091001,12071,365,904,1230,1093,24.0,302,7248.0
19940,160316,20110705,12081,255,904,1230,1093,70.0,260,18200.0
19941,160317,20160313,12082,268,904,1230,1084,39.0,15,585.0
19942,160360,20130726,12090,227,904,1230,1093,26.0,992,25792.0
19943,148278,20130803,10688,353,904,1230,1178,56.0,564,31584.0
19944,148277,20090213,10688,324,904,1230,1093,29.0,593,17197.0
19945,106146,20130514,4128,364,904,1230,1223,49.0,211,10339.0
19946,122615,20090119,5858,285,904,1230,1084,13.0,347,4511.0
19947,122622,20110330,5862,206,904,1230,1084,31.0,661,20491.0
19948,152176,20100603,11252,308,904,1230,1084,98.0,62,6076.0
19949,153403,20130214,11455,279,904,1230,1084,56.0,102,5712.0
19950,100272,20110223,3084,322,904,1230,1084,20.0,840,16800.0
19951,160133,20160826,12049,359,904,1230,1121,46.0,353,16238.0
19952,122641,20110209,5861,210,903,1230,1190,35.0,419,14665.0
19953,166560,20090704,12773,331,903,1230,1121,47.0,997,46859.0
19954,122247,20170901,5821,316,903,1230,1121,65.0,508,33020.0
19955,103725,20180711,3533,337,903,1230,1248,66.0,202,13332.0
19956,128798,20180508,6256,303,903,1230,1084,96.0,2,192.0
19957,122637,20100806,5864,366,903,1230,1121,78.0,118,9204.0
19958,122638,20100117,5858,274,903,1230,1121,3.0,194,582.0
19959,122658,20101214,5858,364,903,1230,1250,5.0,612,3060.0
19960,122248,20170928,5822,222,903,1230,1250,14.0,819,11466.0
19961,122655,20170918,5858,281,903,1230,1250,67.0,518,34706.0
19962,166559,20181204,12773,349,903,1230,1121,95.0,987,93765.0
19963,122596,20090326,5861,232,903,1230,1050,75.0,115,8625.0
19964,122606,20090513,5859,266,903,1230,1093,71.0,694,49274.0
19965,123336,20101014,5880,268,903,1230,1250,78.0,333,25974.0
19966,122598,20180912,5860,343,903,1230,1093,51.0,929,47379.0
19967,122636,20150110,5860,285,903,1230,1121,71.0,265,18815.0
19968,122648,20120507,5860,363,903,1230,1250,67.0,431,28877.0
19969,122650,20150906,5860,359,903,1230,1250,43.0,418,17974.0
19970,122653,20180411,5864,227,903,1230,1250,46.0,108,4968.0
19971,122663,20151016,5861,262,903,1230,1250,74.0,60,4440.0
19972,103195,20100103,3430,361,903,1230,1223,21.0,930,19530.0
19973,122644,20110829,5861,238,903,1230,1212,8.0,65,520.0
19974,145477,20110416,9958,278,903,1230,1144,71.0,141,10011.0
19975,103194,20140720,3430,328,903,1230,1223,82.0,517,42394.0
19976,103655,20140521,3506,353,903,1230,1114,20.0,302,6040.0
19977,122645,20121106,5861,356,903,1230,1212,98.0,353,34594.0
19978,130737,20170831,6464,201,903,1230,1144,77.0,188,14476.0
19979,161748,20130406,12283,255,903,1230,1250,10.0,545,5450.0
19980,161749,20140810,12284,343,903,1230,1250,29.0,241,6989.0
19981,161772,20160611,12289,268,903,1230,1250,90.0,938,84420.0
19982,101960,20161209,3300,251,903,1230,1017,84.0,236,19824.0
19983,122621,20110614,5858,296,903,1230,1084,96.0,936,89856.0
19984,122654,20090810,5858,209,903,1230,1250,1.0,946,946.0
19985,122603,20170117,5858,201,903,1230,1093,67.0,67,4489.0
19986,110335,20100326,4595,337,903,1230,1064,37.0,569,21053.0
19987,122612,20111118,5860,273,903,1230,1084,31.0,186,5766.0
19988,122635,20100508,5860,340,903,1230,1121,23.0,846,19458.0
19989,122642,20100927,5859,222,903,1230,1212,51.0,107,5457.0
19990,122643,20100706,5859,309,903,1230,1212,79.0,102,8058.0
19991,113683,20180724,4665,249,903,1230,1064,49.0,510,24990.0
19992,122607,20140125,5861,222,903,1230,1093,27.0,355,9585.0
19993,122640,20140517,5859,268,903,1230,1190,21.0,987,20727.0
19994,110414,20160811,4595,249,903,1230,1250,41.0,428,17548.0
19995,122619,20120604,5858,299,903,1230,1084,12.0,423,5076.0
19996,122600,20091215,5864,366,903,1230,1093,55.0,893,49115.0
19997,122609,20110906,5858,365,903,1230,1223,59.0,909,53631.0
19998,122618,20090430,5858,272,903,1230,1084,64.0,539,34496.0
19999,122620,20110915,5858,270,903,1230,1084,16.0,272,4352.0
20000,122629,20110526,5858,347,903,1230,1249,38.0,472,17936.0
20001,122652,20110511,5864,236,903,1230,1250,66.0,241,15906.0
20002,129565,20111108,6356,337,903,1230,1250,89.0,641,57049.0
20003,122602,20120303,5858,287,903,1230,1093,51.0,168,8568.0
20004,122610,20170505,5858,222,903,1230,1223,85.0,364,30940.0
20005,122616,20180528,5858,303,903,1230,1084,16.0,461,7376.0
20006,122617,20131031,5858,208,903,1230,1084,77.0,863,66451.0
20007,122631,20120802,5858,253,903,1230,1249,34.0,369,12546.0
20008,122633,20141025,5858,283,903,1230,1249,96.0,869,83424.0
20009,122639,20160728,5858,218,903,1230,1168,84.0,499,41916.0
20010,122647,20181021,5860,359,903,1230,1250,63.0,893,56259.0
20011,122657,20120118,5858,301,903,1230,1250,80.0,525,42000.0
20012,122659,20181219,5858,279,903,1230,1250,83.0,238,19754.0
20013,123479,20150814,5901,218,903,1230,1250,70.0,431,30170.0
20014,123551,20171124,5909,303,903,1230,1250,2.0,751,1502.0
20015,129566,20170319,6357,299,903,1230,1250,67.0,299,20033.0
20016,122065,20100726,5757,353,903,1230,1084,75.0,721,54075.0
20017,122595,20101012,5860,316,903,1230,1024,1.0,334,334.0
20018,122597,20090925,5860,270,903,1230,1093,15.0,538,8070.0
20019,122608,20101025,5858,370,903,1230,1223,9.0,839,7551.0
20020,122614,20101030,5860,279,903,1230,1084,41.0,62,2542.0
20021,122623,20101030,5862,246,903,1230,1084,57.0,1,57.0
20022,122626,20090915,5859,243,903,1230,1084,84.0,227,19068.0
