TransactionNumber,DateNumber,SpecieNumber,MarketingNumber,TermNumber,ImporterNumber,ExporterNumber,Quantity,UnitPrice,TotalPrice
141683,20180801,8543,324,970,1249,1144,7,592,4144
143584,20141126,9195,324,970,1249,1144,2,557,1114
143794,20140424,9268,324,970,1249,1144,7,818,5726
144053,20160826,9386,324,970,1249,1144,11,587,6457
144933,20130719,9800,324,970,1249,1144,5,566,2830
145156,20131013,9870,324,970,1249,1144,1,761,761
146000,20170624,10032,324,970,1249,1144,2,639,1278
146810,20140313,10189,324,970,1249,1144,1,726,726
164877,20100607,12570,346,967,1249,1078,19596,650,12737400
164879,20110115,12570,346,967,1249,1114,137232,937,128586384
164876,20141026,12570,345,967,1249,1016,16,507,8112
164878,20130122,12570,345,967,1249,1114,13808,850,11736800
132668,20090330,6767,325,967,1249,1027,60,934,56040
150205,20130402,10905,324,967,1249,1027,60,788,47280
159015,20150801,11905,324,967,1249,1010,6,898,5388
164875,20161203,12570,324,967,1249,1010,6,845,5070
116433,20110331,5136,346,958,1249,1049,974.75,508,495173
116779,20100504,5202,346,958,1249,1049,974.75,731,712542.25
142419,20171119,8741,329,958,1249,1110,1.21,883,1068.43
135302,20130119,7122,345,954,1249,1250,72300,537,38825100
135303,20140821,7122,345,954,1249,1250,0.05,763,38.15
135335,20160117,7128,345,954,1249,1250,9100,858,7807800
136696,20131126,7376,345,954,1249,1101,1.63,519,845.97
136697,20140324,7375,345,954,1249,1250,710400,815,578976000
136698,20170226,7375,345,954,1249,1250,0.67,728,487.76
161131,20141102,12169,345,954,1249,1146,32.7297,832,27231.1104
103763,20160730,3533,340,953,1249,1102,1,761,761
103767,20121118,3532,340,953,1249,1250,64,910,58240
103773,20180211,3535,340,953,1249,1250,3,822,2466
136673,20151130,7370,340,953,1249,1250,16,817,13072
103771,20090106,3533,339,953,1249,1250,8,609,4872
103770,20140806,3533,301,953,1249,1250,1,933,933
103765,20130520,3533,287,953,1249,1123,0.5,821,410.5
103320,20140111,3443,301,951,1249,1250,2,702,1404
161884,20170409,12299,247,951,1249,1043,10,884,8840
129828,20150608,6374,247,950,1249,1265,2,570,1140
105559,20171121,3891,287,949,1249,1218,1,549,549
129829,20150521,6374,247,949,1249,1265,4,536,2144
166174,20170606,12730,301,947,1249,1078,1,935,935
102071,20140806,3301,292,947,1249,1218,1,876,876
129824,20170401,6377,292,947,1249,1043,2,648,1296
129831,20170220,6374,247,947,1249,1265,35,927,32445
102056,20090727,3300,293,946,1249,1127,50,579,28950
102046,20130503,3300,287,946,1249,1016,52,741,38532
102058,20120201,3300,287,946,1249,1171,52,581,30212
102061,20110509,3300,346,945,1249,1242,1,907,907
101631,20110129,3284,346,944,1249,1019,4,695,2780
102068,20131120,3300,345,944,1249,1253,111,923,102453
101633,20141020,3283,340,944,1249,1043,34,835,28390
101635,20180701,3283,340,944,1249,1230,22,935,20570
101637,20120530,3283,340,944,1249,1123,74,734,54316
101844,20160529,3290,340,944,1249,1102,29,509,14761
102045,20180828,3300,340,944,1249,1016,2,849,1698
102050,20140614,3300,340,944,1249,1102,9,818,7362
102051,20130816,3300,340,944,1249,1110,5,524,2620
102052,20160423,3300,340,944,1249,1124,1,787,787
102064,20140325,3300,340,944,1249,1250,18,529,9522
102067,20130728,3300,340,944,1249,1253,110,767,84370
102069,20130502,3300,340,944,1249,1257,1,834,834
101843,20111113,3290,339,944,1249,1230,3,959,2877
101848,20110526,3290,339,944,1249,1250,1,989,989
102048,20111106,3300,339,944,1249,1230,1,776,776
102049,20110219,3300,339,944,1249,1050,5,739,3695
102060,20100708,3300,339,944,1249,1242,1,839,839
102044,20111112,3300,302,944,1249,1016,14,648,9072
102054,20090705,3300,302,944,1249,1123,17,528,8976
102063,20100129,3300,302,944,1249,1250,20,729,14580
166179,20100520,12730,302,944,1249,1212,1,630,630
101634,20170919,3283,301,944,1249,1230,1,786,786
101636,20181206,3283,301,944,1249,1050,3,920,2760
101846,20140525,3290,301,944,1249,1212,5,982,4910
102047,20180420,3300,301,944,1249,1230,1,722,722
102059,20130829,3300,301,944,1249,1212,6,678,4068
134780,20140815,7054,301,944,1249,1250,1,537,537
166181,20151227,12730,301,944,1249,1250,3,511,1533
102055,20150831,3300,292,944,1249,1127,0.4,854,341.6
101639,20091008,3283,288,944,1249,1212,1,751,751
102053,20110603,3300,288,944,1249,1123,0.5,843,421.5
102062,20090131,3300,288,944,1249,1250,111,639,70929
101632,20150909,3283,287,944,1249,1043,112,689,77168
101638,20130613,3283,287,944,1249,1171,60,553,33180
101640,20150223,3283,287,944,1249,1218,1,665,665
101842,20150825,3290,287,944,1249,1043,128,551,70528
102057,20130116,3300,287,944,1249,1171,29,715,20735
166182,20181102,12731,230,944,1249,1250,2,786,1572
130249,20120301,6415,247,941,1249,1165,7,831,5817
127512,20140822,6117,341,940,1249,1212,2,688,1376
127511,20180602,6117,331,940,1249,1212,2,707,1414
158749,20090210,11848,346,939,1249,1123,3,574,1722
130547,20130414,6438,345,939,1249,1123,10401.413,515,5356727.695
158747,20171225,11850,345,939,1249,1230,2,713,1426
122269,20160924,5826,331,939,1249,1123,50,629,31450
135514,20150710,7156,329,939,1249,1123,11718,739,8659602
148218,20130219,10671,324,939,1249,1220,112,945,105840
129825,20171212,6375,292,939,1249,1158,3,779,2337
135817,20101227,7201,346,938,1249,1218,1000,645,645000
143472,20100916,9149,330,938,1249,1050,49.5,989,48955.5
100927,20160813,3236,329,938,1249,1232,30,686,20580
113960,20120413,4736,329,938,1249,1218,5,908,4540
114183,20101226,4775,346,937,1249,1110,0.605,964,583.22
158378,20120328,11690,333,937,1249,1113,250,959,239750
114182,20170516,4772,329,937,1249,1110,2.42,594,1437.48
158377,20120812,11690,329,937,1249,1113,250,913,228250
114184,20180220,4773,285,937,1249,1250,1332,879,1170828
143471,20120417,9149,329,936,1249,1050,99,796,78804
110736,20110924,4595,271,936,1249,1250,284,500,142000
110735,20170825,4595,270,936,1249,1250,318,877,278886
103014,20100321,3398,311,933,1249,1248,244,755,184220
102501,20180515,3350,310,933,1249,1248,14,877,12278
102603,20180816,3368,310,933,1249,1248,108,503,54324
102701,20131013,3376,310,933,1249,1248,210,854,179340
131594,20180605,6646,310,933,1249,1248,44,717,31548
162261,20130821,12321,345,932,1249,1167,25,832,20800
164551,20130508,12511,345,932,1249,1212,700.03,847,592925.41
135207,20170918,7105,329,932,1249,1250,1080,510,550800
135208,20130411,7107,329,932,1249,1250,180,599,107820
147839,20161112,10593,329,932,1249,1230,50400,596,30038400
160716,20120117,12147,329,932,1249,1248,892,548,488816
160717,20150111,12150,329,932,1249,1235,1,580,580
166851,20090113,12797,372,931,1249,1242,3,621,1863
166853,20161023,12798,372,931,1249,1258,5,925,4625
166867,20100115,12800,372,931,1249,1250,2,888,1776
166880,20110802,12803,372,931,1249,1034,14,881,12334
110716,20090317,4592,346,931,1249,1050,1366,963,1315458
110717,20110419,4592,346,931,1249,1093,6,822,4932
110721,20100828,4592,346,931,1249,1131,2,591,1182
110724,20100112,4592,346,931,1249,1146,108,803,86724
110725,20101010,4592,346,931,1249,1192,6,900,5400
110739,20090405,4592,346,931,1249,1258,4,728,2912
110740,20111116,4592,346,931,1249,1218,1,840,840
113257,20101103,4652,346,931,1249,1110,1000,968,968000
113261,20100826,4652,346,931,1249,1250,13,644,8372
127500,20090307,6121,346,931,1249,1016,1,665,665
129609,20101015,6369,346,931,1249,1114,139,692,96188
134785,20100715,7053,346,931,1249,1265,2,861,1722
156250,20110305,11599,346,931,1249,1230,15,902,13530
156254,20090121,11599,346,931,1249,1110,27,564,15228
156255,20110615,11605,346,931,1249,1110,12,904,10848
156266,20090406,11599,346,931,1249,1212,1,558,558
156273,20091114,11599,346,931,1249,1242,237,846,200502
156278,20090103,11599,346,931,1249,1250,10,846,8460
159694,20100914,11986,346,931,1249,1250,2,524,1048
162776,20100301,12371,346,931,1249,1230,8,842,6736
162777,20111015,12371,346,931,1249,1050,1,853,853
163631,20111222,12407,346,931,1249,1248,5,647,3235
163632,20090520,12407,346,931,1249,1230,3,613,1839
163633,20110424,12407,346,931,1249,1050,1250,605,756250
163634,20100914,12409,346,931,1249,1050,3,940,2820
163644,20110412,12407,346,931,1249,1192,20,592,11840
110712,20131019,4592,345,931,1249,1248,11,557,6127
110715,20160824,4592,345,931,1249,1230,14520,781,11340120
110718,20160428,4592,345,931,1249,1084,30.99,794,24606.06
110719,20140701,4592,345,931,1249,1110,866,963,833958
110720,20150917,4592,345,931,1249,1123,22,630,13860
110723,20180820,4592,345,931,1249,1142,3,758,2274
110726,20150506,4592,345,931,1249,1209,1,748,748
110727,20160409,4592,345,931,1249,1207,1,533,533
110730,20150425,4592,345,931,1249,1212,513,623,319599
110732,20130204,4592,345,931,1249,1250,30,780,23400
110734,20140528,4595,345,931,1249,1250,78,526,41028
112169,20130111,4622,345,931,1249,1250,1,641,641
112370,20140503,4632,345,931,1249,1050,128,945,120960
113256,20160413,4652,345,931,1249,1230,3,866,2598
113259,20130317,4652,345,931,1249,1212,14,772,10808
126919,20121006,6115,345,931,1249,1123,469,516,242004
126920,20180318,6112,345,931,1249,1250,54,715,38610
127502,20140113,6119,345,931,1249,1230,2,998,1996
154720,20170307,11556,345,931,1249,1250,10,950,9500
154980,20160712,11562,345,931,1249,1110,1,514,514
154983,20120106,11561,345,931,1249,1114,384,535,205440
154985,20180826,11562,345,931,1249,1212,55,814,44770
154987,20130601,11564,345,931,1249,1250,4,613,2452
156249,20130905,11599,345,931,1249,1034,48,993,47664
156251,20141002,11605,345,931,1249,1050,12,628,7536
156257,20160818,11603,345,931,1249,1114,1149,938,1077762
156260,20131230,11599,345,931,1249,1135,525,621,326025
156269,20170824,11599,345,931,1249,1205,1,947,947
156277,20151005,11602,345,931,1249,1242,7,750,5250
159446,20131022,11980,345,931,1249,1212,5,911,4555
159692,20140118,11986,345,931,1249,1230,3,742,2226
159693,20150125,11986,345,931,1249,1123,1,782,782
162775,20150724,12368,345,931,1249,1230,4,779,3116
162778,20130612,12371,345,931,1249,1084,3,620,1860
162779,20180315,12369,345,931,1249,1123,10,649,6490
163635,20120612,12407,345,931,1249,1084,2,590,1180
163636,20140520,12407,345,931,1249,1110,2151,975,2097225
163637,20160323,12409,345,931,1249,1110,3,748,2244
163639,20160311,12410,345,931,1249,1114,80,661,52880
163641,20161228,12409,345,931,1249,1123,2,634,1268
163642,20170501,12407,345,931,1249,1131,4,709,2836
163645,20141103,12407,345,931,1249,1212,26,564,14664
163646,20161016,12407,345,931,1249,1250,31,643,19933
163648,20121107,12409,345,931,1249,1250,4,957,3828
127504,20111218,6117,342,931,1249,1050,62,916,56792
110714,20170201,4592,341,931,1249,1230,15,584,8760
127498,20181130,6117,341,931,1249,1016,466,588,274008
127506,20161018,6117,341,931,1249,1084,2,653,1306
127507,20120430,6117,341,931,1249,1110,1,680,680
127509,20140611,6117,341,931,1249,1123,10,994,9940
127514,20160920,6117,341,931,1249,1212,3,934,2802
110733,20160719,4594,337,931,1249,1250,2,594,1188
153699,20180412,11525,337,931,1249,1250,3,708,2124
110729,20090129,4592,332,931,1249,1212,13,936,12168
112715,20091122,4640,332,931,1249,1050,195,511,99645
125190,20110102,6076,332,931,1249,1212,2252,767,1727284
127501,20100908,6117,332,931,1249,1230,13,799,10387
127503,20100209,6117,332,931,1249,1050,1,770,770
127505,20110126,6117,332,931,1249,1084,1,864,864
154026,20110922,11535,332,931,1249,1084,4,941,3764
154030,20100426,11535,332,931,1249,1212,22,534,11748
154031,20091008,11535,332,931,1249,1242,6,749,4494
156264,20100603,11598,332,931,1249,1158,1,850,850
156272,20090822,11599,332,931,1249,1242,50,584,29200
156276,20110518,11598,332,931,1249,1242,1,977,977
156281,20090518,11601,332,931,1249,1250,6,863,5178
110713,20180205,4592,331,931,1249,1230,1311,628,823308
112371,20130624,4637,331,931,1249,1250,3,662,1986
112716,20131212,4645,331,931,1249,1053,673,627,421971
112717,20150130,4640,331,931,1249,1110,2636,851,2243236
113260,20140607,4652,331,931,1249,1250,23,750,17250
125180,20180729,6076,331,931,1249,1230,189,857,161973
125181,20140215,6077,331,931,1249,1050,1,764,764
125182,20180820,6076,331,931,1249,1050,25,886,22150
125183,20161011,6077,331,931,1249,1110,1,697,697
125184,20160924,6076,331,931,1249,1110,22,628,13816
125185,20180504,6077,331,931,1249,1158,3,848,2544
125186,20150825,6088,331,931,1249,1212,1,738,738
125187,20120725,6077,331,931,1249,1212,6,626,3756
125193,20181125,6077,331,931,1249,1250,4,675,2700
127499,20140616,6119,331,931,1249,1016,24,722,17328
127508,20150815,6117,331,931,1249,1123,4,510,2040
127513,20170923,6117,331,931,1249,1212,19,510,9690
127515,20180815,6118,331,931,1249,1212,19,842,15998
154024,20180612,11535,331,931,1249,1050,1,888,888
154027,20151120,11535,331,931,1249,1135,300,902,270600
154032,20170706,11535,331,931,1249,1250,2,548,1096
154984,20170619,11562,331,931,1249,1212,1,962,962
156248,20170626,11598,331,931,1249,1248,3,912,2736
156252,20181230,11601,331,931,1249,1053,9,532,4788
156253,20140804,11598,331,931,1249,1053,22,540,11880
156259,20131018,11599,331,931,1249,1135,290,658,190820
156261,20161231,11598,331,931,1249,1135,65,857,55705
156263,20150115,11601,331,931,1249,1158,3,602,1806
156275,20150728,11601,331,931,1249,1242,2,888,1776
156282,20180722,11598,331,931,1249,1250,1,661,661
102066,20120124,3300,301,931,1249,1250,2,969,1938
110722,20090824,4592,293,931,1249,1158,2,903,1806
113258,20120411,4652,292,931,1249,1121,2,631,1262
156262,20180115,11599,292,931,1249,1158,4,865,3460
162780,20120819,12370,292,931,1249,1158,1,935,935
163643,20150821,12409,292,931,1249,1158,1,761,761
154025,20180502,11536,290,931,1249,1050,2,768,1536
102065,20101101,3300,288,931,1249,1250,12,942,11304
101003,20160109,3240,283,931,1249,1158,2,710,1420
127496,20170526,6130,283,931,1249,1248,1,860,860
127497,20150103,6122,283,931,1249,1248,1,753,753
125179,20140702,6076,282,931,1249,1248,2,760,1520
127495,20150110,6117,282,931,1249,1248,2,858,1716
127510,20160401,6117,282,931,1249,1158,1,934,934
154029,20170308,11535,282,931,1249,1158,3,633,1899
156258,20100825,11601,282,931,1249,1121,2,667,1334
156270,20110627,11603,282,931,1249,1235,1,563,563
100821,20180921,3218,340,928,1249,1250,2,959,1918
149783,20111115,10878,336,927,1249,1114,20,764,15280
166180,20130918,12730,301,927,1249,1212,2,636,1272
164550,20111227,12512,371,925,1249,1185,4180,973,4067140
135816,20090608,7201,346,925,1249,1218,44343,669,29665467
114410,20140408,4800,345,925,1249,1113,2,943,1886
164548,20120716,12511,345,925,1249,1230,125,892,111500
164549,20180403,12512,345,925,1249,1185,1520,503,764560
106573,20130303,4189,331,925,1249,1230,0.95,661,627.95
106574,20150227,4191,331,925,1249,1230,0.96,875,840
106576,20120810,4189,331,925,1249,1093,0.184,547,100.648
107429,20170604,4215,331,925,1249,1093,0.017,865,14.705
107803,20130207,4232,331,925,1249,1250,6.31,974,6145.94
129499,20171220,6347,329,925,1249,1250,1520,755,1147600
129500,20180705,6347,329,925,1249,1250,1350,811,1094850
100398,20090121,3108,312,924,1249,1250,1,777,777
100422,20090604,3111,312,924,1249,1250,1,573,573
115659,20180217,5022,309,924,1249,1250,121,766,92686
115712,20100207,5028,308,924,1249,1250,1,900,900
129466,20090912,6344,308,924,1249,1250,1,752,752
120230,20110206,5645,346,923,1249,1123,3,571,1713
120228,20120421,5645,345,923,1249,1050,3,714,2142
120229,20120718,5645,345,923,1249,1110,3,883,2649
133259,20170717,6833,345,923,1249,1250,6,831,4986
156268,20130301,11599,345,923,1249,1205,1,512,512
156271,20160824,11599,345,923,1249,1242,9,622,5598
167058,20170908,5646,345,923,1249,1186,3,902,2706
125188,20171117,6076,331,923,1249,1212,66,896,59136
161990,20130818,12303,301,923,1249,1250,10,876,8760
120631,20161104,5665,292,923,1249,1121,1,827,827
154028,20120609,11535,282,923,1249,1158,1,771,771
120630,20110414,5666,346,922,1249,1012,2,838,1676
134783,20130510,7053,345,921,1249,1218,3,673,2019
101167,20161019,3257,283,921,1249,1146,1,883,883
101385,20090104,3268,283,921,1249,1235,1,647,647
133160,20120229,6824,282,921,1249,1230,1,903,903
103310,20170427,3439,247,921,1249,1165,1,853,853
123681,20181210,5914,247,921,1249,1165,3,693,2079
134781,20170524,7058,247,921,1249,1218,1,536,536
158135,20141005,11655,247,921,1249,1218,1,537,537
161887,20141204,12299,247,921,1249,1043,3,507,1521
105560,20140708,3891,287,920,1249,1218,2,510,1020
158134,20180227,11655,247,920,1249,1218,2,544,1088
100686,20161221,3209,301,919,1249,1212,1,897,897
166333,20180228,12747,284,919,1249,1250,3,728,2184
110738,20140324,4595,247,919,1249,1250,2,680,1360
123682,20181026,5914,247,919,1249,1165,1,543,543
129826,20161024,6374,247,919,1249,1165,9,511,4599
129827,20170513,6376,247,919,1249,1218,2,736,1472
134779,20170312,7053,247,919,1249,1234,3,937,2811
161888,20120323,12299,247,919,1249,1043,1,706,706
162075,20181010,12304,247,919,1249,1250,1,684,684
166768,20160804,12780,247,919,1249,1265,1,954,954
102070,20091104,3312,246,919,1249,1218,5,942,4710
103311,20090612,3439,246,919,1249,1165,3,901,2703
103319,20110228,3439,246,919,1249,1234,1,571,571
130253,20100121,6415,246,919,1249,1165,2,548,1096
134782,20090501,7058,246,919,1249,1218,17,948,16116
165130,20110723,12589,246,919,1249,1012,2,640,1280
165193,20100628,12597,246,919,1249,1242,1,527,527
133490,20160405,6840,238,919,1249,1218,9,528,4752
101847,20100407,3290,302,918,1249,1212,1,771,771
110728,20100705,4592,346,917,1249,1212,9,642,5778
156265,20160727,11599,345,917,1249,1212,2,817,1634
158748,20130321,11850,345,917,1249,1123,1,953,953
158750,20140208,11848,345,917,1249,1123,5,868,4340
158752,20181213,11845,340,917,1249,1123,32,966,30912
125189,20180227,6076,331,917,1249,1212,34,539,18326
137138,20090520,7399,293,917,1249,1097,1,587,587
114401,20130101,4798,292,917,1249,1097,1,598,598
103313,20160724,3439,324,916,1249,1179,50,561,28050
103314,20170116,3439,324,916,1249,1179,50,707,35350
105943,20170523,4036,318,916,1249,1010,8.5,754,6409
105945,20180302,4037,318,916,1249,1220,25,655,16375
166175,20130802,12730,318,916,1249,1178,28,698,19544
166177,20120427,12730,301,916,1249,1212,1,861,861
149103,20090924,10801,293,916,1249,1076,1,831,831
105944,20120520,4037,292,916,1249,1076,1,692,692
128516,20140311,6177,292,916,1249,1076,11,871,9581
103308,20140419,3439,247,916,1249,1165,1,762,762
103316,20160124,3439,324,914,1249,1179,50,573,28650
122455,20180130,5841,301,914,1249,1250,5,613,3065
133488,20160627,6839,282,914,1249,1110,7,933,6531
129830,20110309,6374,246,914,1249,1265,7,734,5138
148220,20121013,10671,324,913,1249,1220,100,524,52400
138362,20140220,7543,301,913,1249,1250,5,822,4110
149104,20140816,10801,292,913,1249,1076,10,845,8450
104999,20090129,3717,288,913,1249,1171,1,500,500
128550,20110217,6183,288,913,1249,1171,1,811,811
